transaction_id,user_id,amount,points_earned,transaction_datetime,transaction_type
17526,4376,1303,2606,2024-05-22 09:43:16,Earned
17527,4377,0,500,2024-07-14 10:18:36,Signup Bonus
17528,4377,406,0,2024-07-25 15:54:49,Redeemed
17529,4377,822,1644,2024-08-05 16:33:00,Earned
17530,4377,125,0,2024-04-10 20:03:45,Redeemed
17531,4377,381,0,2024-12-18 06:30:27,Redeemed
17532,4377,197,0,2025-01-22 18:58:31,Redeemed
17533,4378,0,500,2024-05-24 23:14:11,Signup Bonus
17534,4378,297,0,2024-10-15 14:48:49,Redeemed
17535,4379,0,500,2024-10-07 17:01:47,Signup Bonus
17536,4379,1976,3952,2024-09-16 12:18:54,Earned
17537,4379,466,0,2024-11-24 04:49:14,Redeemed
17538,4380,0,500,2024-12-18 15:32:15,Signup Bonus
17539,4380,1659,3318,2025-02-17 01:59:19,Earned
17540,4380,458,0,2024-05-19 02:14:07,Redeemed
17541,4380,121,0,2024-05-21 05:06:45,Redeemed
17542,4380,127,0,2024-10-13 07:50:45,Redeemed
17543,4381,0,500,2024-05-23 22:45:52,Signup Bonus
17544,4381,347,0,2024-03-11 20:46:20,Redeemed
17545,4381,476,0,2024-04-20 23:12:17,Redeemed
17546,4381,141,0,2025-01-24 09:08:25,Redeemed
17547,4381,1167,2334,2024-05-16 21:30:23,Earned
17548,4382,0,500,2024-12-03 03:57:43,Signup Bonus
17549,4382,982,1964,2024-03-31 20:24:42,Earned
17550,4383,0,500,2024-11-03 08:33:56,Signup Bonus
17551,4383,150,0,2024-03-17 05:51:20,Redeemed
17552,4384,0,500,2024-05-12 02:25:46,Signup Bonus
17553,4384,498,0,2024-05-26 08:14:13,Redeemed
17554,4384,1303,2606,2024-11-10 10:00:32,Earned
17555,4384,251,502,2025-03-06 06:03:05,Earned
17556,4385,0,500,2024-09-15 01:47:58,Signup Bonus
17557,4385,173,346,2024-04-20 20:06:40,Earned
17558,4385,634,1268,2024-08-02 02:50:25,Earned
17559,4386,0,500,2024-10-11 13:23:55,Signup Bonus
17560,4386,1849,3698,2024-06-25 13:53:44,Earned
17561,4387,0,500,2024-03-11 17:55:28,Signup Bonus
17562,4387,372,0,2024-11-30 10:29:55,Redeemed
17563,4387,908,1816,2024-12-25 05:41:07,Earned
17564,4387,1124,2248,2024-03-06 20:27:26,Earned
17565,4388,0,500,2024-11-14 15:43:33,Signup Bonus
17566,4388,242,0,2024-11-02 07:26:21,Redeemed
17567,4388,458,0,2024-11-25 15:41:10,Redeemed
17568,4389,0,500,2024-07-08 12:37:56,Signup Bonus
17569,4389,1562,3124,2024-04-22 22:03:58,Earned
17570,4389,144,0,2025-02-12 14:38:39,Redeemed
17571,4389,164,0,2024-10-05 04:59:35,Redeemed
17572,4389,245,0,2024-08-22 13:20:24,Redeemed
17573,4389,361,0,2024-07-13 10:44:12,Redeemed
17574,4390,0,500,2024-11-19 05:26:12,Signup Bonus
17575,4390,1357,2714,2024-06-20 14:13:12,Earned
17576,4390,246,0,2025-02-03 23:39:29,Redeemed
17577,4391,0,500,2024-10-26 04:19:50,Signup Bonus
17578,4391,844,1688,2024-09-07 20:57:39,Earned
17579,4391,1183,2366,2024-06-27 19:03:55,Earned
17580,4391,1252,2504,2024-09-26 09:59:53,Earned
17581,4391,441,882,2024-07-25 22:44:30,Earned
17582,4391,392,784,2024-08-15 00:28:34,Earned
17583,4392,0,500,2024-10-15 20:45:10,Signup Bonus
17584,4392,1064,2128,2024-11-20 11:12:43,Earned
17585,4392,1880,3760,2025-01-09 17:10:09,Earned
17586,4392,347,694,2024-08-09 00:37:12,Earned
17587,4393,0,500,2025-01-20 12:56:27,Signup Bonus
17588,4393,784,1568,2024-09-07 10:17:28,Earned
17589,4393,457,0,2025-01-08 17:54:20,Redeemed
17590,4393,151,0,2025-02-07 21:43:00,Redeemed
17591,4393,244,0,2024-03-18 13:24:01,Redeemed
17592,4394,0,500,2024-04-30 00:09:47,Signup Bonus
17593,4394,324,648,2024-10-06 18:32:06,Earned
17594,4395,0,500,2024-08-01 02:51:30,Signup Bonus
17595,4395,1546,3092,2024-09-14 07:03:03,Earned
17596,4395,1698,3396,2024-08-31 12:59:34,Earned
17597,4396,0,500,2025-01-07 21:24:58,Signup Bonus
17598,4396,611,1222,2025-01-30 19:57:25,Earned
17599,4396,134,0,2025-01-17 17:55:59,Redeemed
17600,4397,0,500,2024-04-08 02:49:33,Signup Bonus
17601,4397,568,1136,2024-09-06 17:56:53,Earned
17602,4398,0,500,2024-05-20 15:07:12,Signup Bonus
17603,4398,1734,3468,2024-04-17 11:55:00,Earned
17604,4398,919,1838,2024-08-26 01:30:02,Earned
17605,4398,117,0,2025-02-06 21:21:05,Redeemed
17606,4398,341,0,2025-02-25 05:26:54,Redeemed
17607,4398,361,0,2024-06-18 16:25:17,Redeemed
17608,4399,0,500,2024-09-14 15:32:27,Signup Bonus
17609,4399,1944,3888,2024-03-31 11:53:10,Earned
17610,4399,843,1686,2024-04-21 11:11:26,Earned
17611,4399,449,898,2024-08-02 03:36:31,Earned
17612,4399,1623,3246,2024-03-18 00:13:23,Earned
17613,4400,0,500,2025-02-02 18:54:46,Signup Bonus
17614,4400,267,534,2025-01-25 06:25:28,Earned
17615,4401,0,500,2024-03-29 18:48:39,Signup Bonus
17616,4401,338,676,2024-04-18 09:05:09,Earned
17617,4401,1681,3362,2024-09-23 15:58:59,Earned
17618,4401,470,940,2024-06-15 08:17:15,Earned
17619,4401,209,0,2024-10-31 20:48:30,Redeemed
17620,4402,0,500,2024-07-03 21:52:14,Signup Bonus
17621,4402,555,1110,2024-07-04 21:32:09,Earned
17622,4403,0,500,2024-04-10 05:39:20,Signup Bonus
17623,4403,316,0,2024-06-15 13:38:09,Redeemed
17624,4403,1030,2060,2024-09-25 14:53:36,Earned
17625,4403,226,0,2024-05-05 10:04:40,Redeemed
17626,4403,741,1482,2024-05-17 03:00:14,Earned
17627,4403,1523,3046,2024-04-25 15:48:55,Earned
17628,4404,0,500,2024-11-24 07:03:08,Signup Bonus
17629,4404,370,0,2024-03-12 02:20:05,Redeemed
17630,4404,1124,2248,2024-11-19 16:46:29,Earned
17631,4405,0,500,2024-11-07 17:05:37,Signup Bonus
17632,4405,687,1374,2024-09-30 23:14:46,Earned
17633,4405,241,0,2024-12-27 13:46:24,Redeemed
17634,4405,339,0,2024-05-06 11:59:29,Redeemed
17635,4405,137,0,2024-06-02 03:25:30,Redeemed
17636,4406,0,500,2024-06-25 22:20:49,Signup Bonus
17637,4406,301,0,2024-12-11 08:56:32,Redeemed
17638,4406,300,0,2024-09-11 14:59:44,Redeemed
17639,4406,195,390,2024-05-25 18:08:14,Earned
17640,4407,0,500,2024-08-11 09:43:43,Signup Bonus
17641,4407,345,0,2024-04-13 00:29:49,Redeemed
17642,4407,236,0,2024-06-03 12:46:55,Redeemed
17643,4408,0,500,2024-10-24 02:00:42,Signup Bonus
17644,4408,153,0,2024-06-08 03:32:49,Redeemed
17645,4408,518,1036,2024-03-08 03:18:48,Earned
17646,4409,0,500,2024-11-29 03:14:34,Signup Bonus
17647,4409,500,0,2024-09-02 21:24:58,Redeemed
17648,4409,200,0,2024-06-05 18:58:06,Redeemed
17649,4409,483,0,2024-06-03 06:59:05,Redeemed
17650,4409,216,0,2024-04-22 10:46:38,Redeemed
17651,4409,322,644,2024-05-07 22:12:01,Earned
17652,4410,0,500,2024-07-29 18:06:34,Signup Bonus
17653,4410,1705,3410,2024-05-03 08:42:28,Earned
17654,4410,109,218,2024-10-04 19:13:05,Earned
17655,4411,0,500,2024-07-19 11:10:20,Signup Bonus
17656,4411,1656,3312,2024-09-19 18:58:27,Earned
17657,4411,247,494,2024-08-25 22:09:46,Earned
17658,4412,0,500,2025-01-30 00:23:23,Signup Bonus
17659,4412,267,534,2024-11-28 21:43:57,Earned
17660,4412,752,1504,2024-11-04 08:23:12,Earned
17661,4413,0,500,2024-12-15 08:11:07,Signup Bonus
17662,4413,265,0,2024-03-09 00:06:20,Redeemed
17663,4413,1744,3488,2025-01-09 12:36:18,Earned
17664,4414,0,500,2024-05-29 10:04:10,Signup Bonus
17665,4414,449,0,2025-02-16 02:58:58,Redeemed
17666,4415,0,500,2024-11-05 05:08:02,Signup Bonus
17667,4415,1736,3472,2024-11-17 14:31:40,Earned
17668,4416,0,500,2024-04-25 03:14:16,Signup Bonus
17669,4416,360,0,2024-08-09 02:33:41,Redeemed
17670,4416,266,0,2024-11-03 09:32:44,Redeemed
17671,4416,868,1736,2024-08-14 22:21:50,Earned
17672,4416,494,0,2024-10-21 05:18:37,Redeemed
17673,4416,272,0,2024-09-16 18:05:56,Redeemed
17674,4417,0,500,2024-08-16 20:44:24,Signup Bonus
17675,4417,636,1272,2024-03-24 23:30:58,Earned
17676,4417,1327,2654,2024-10-25 10:24:42,Earned
17677,4417,307,0,2024-07-09 22:18:52,Redeemed
17678,4417,437,0,2024-11-08 18:31:45,Redeemed
17679,4417,243,0,2024-12-29 06:43:06,Redeemed
17680,4418,0,500,2024-06-01 04:33:13,Signup Bonus
17681,4418,167,0,2024-04-28 12:42:35,Redeemed
17682,4418,416,0,2024-10-12 08:34:23,Redeemed
17683,4418,820,1640,2024-08-27 07:00:11,Earned
17684,4418,499,0,2024-06-27 06:50:34,Redeemed
17685,4418,497,0,2024-12-05 12:23:48,Redeemed
17686,4419,0,500,2024-09-09 08:13:09,Signup Bonus
17687,4419,729,1458,2024-07-05 19:20:07,Earned
17688,4419,1407,2814,2024-12-20 17:23:21,Earned
17689,4419,1245,2490,2024-11-27 15:42:50,Earned
17690,4419,495,0,2025-02-19 14:44:22,Redeemed
17691,4419,165,0,2024-06-19 10:11:22,Redeemed
17692,4420,0,500,2024-03-06 22:02:20,Signup Bonus
17693,4420,159,0,2024-09-23 14:27:49,Redeemed
17694,4420,1073,2146,2025-01-23 05:14:30,Earned
17695,4420,971,1942,2024-07-26 00:23:27,Earned
17696,4420,1012,2024,2025-02-15 01:53:48,Earned
17697,4420,325,0,2024-05-03 16:54:48,Redeemed
17698,4421,0,500,2024-09-02 13:39:35,Signup Bonus
17699,4421,1144,2288,2024-07-06 13:20:31,Earned
17700,4421,312,0,2024-10-30 08:33:32,Redeemed
17701,4421,835,1670,2024-08-09 14:23:07,Earned
17702,4421,750,1500,2025-01-08 19:40:34,Earned
17703,4422,0,500,2025-01-08 15:42:56,Signup Bonus
17704,4422,477,0,2024-10-22 11:57:44,Redeemed
17705,4422,362,0,2024-12-26 01:03:22,Redeemed
17706,4422,261,0,2024-03-20 03:26:13,Redeemed
17707,4423,0,500,2024-06-06 05:34:02,Signup Bonus
17708,4423,390,0,2025-01-15 03:56:47,Redeemed
17709,4423,439,0,2024-10-21 19:18:37,Redeemed
17710,4423,192,0,2025-01-06 17:11:37,Redeemed
17711,4423,112,0,2024-06-08 03:08:32,Redeemed
17712,4423,1547,3094,2024-07-27 17:55:30,Earned
17713,4424,0,500,2024-09-06 00:10:13,Signup Bonus
17714,4424,1985,3970,2024-04-15 13:47:19,Earned
17715,4425,0,500,2024-10-05 14:20:03,Signup Bonus
17716,4425,1558,3116,2024-10-24 16:32:09,Earned
17717,4425,1334,2668,2024-07-24 02:32:30,Earned
17718,4426,0,500,2024-12-07 10:45:32,Signup Bonus
17719,4426,336,0,2024-06-14 15:26:56,Redeemed
17720,4426,1016,2032,2024-10-07 07:22:07,Earned
17721,4427,0,500,2024-05-04 10:18:51,Signup Bonus
17722,4427,164,0,2024-03-17 19:23:52,Redeemed
17723,4428,0,500,2024-05-15 14:45:40,Signup Bonus
17724,4428,397,0,2024-06-08 03:10:35,Redeemed
17725,4428,960,1920,2024-05-27 11:17:25,Earned
17726,4428,1719,3438,2024-08-18 03:10:52,Earned
17727,4428,246,0,2024-06-16 10:11:16,Redeemed
17728,4429,0,500,2024-06-29 14:02:49,Signup Bonus
17729,4429,1487,2974,2025-03-03 08:27:32,Earned
17730,4429,1328,2656,2024-11-09 03:30:53,Earned
17731,4429,1797,3594,2024-10-14 09:06:00,Earned
17732,4430,0,500,2024-06-03 10:32:00,Signup Bonus
17733,4430,194,388,2024-04-20 14:40:29,Earned
17734,4430,493,0,2024-04-20 00:21:48,Redeemed
17735,4430,416,0,2024-12-29 01:26:52,Redeemed
17736,4430,1275,2550,2024-06-27 17:14:08,Earned
17737,4431,0,500,2024-04-20 21:25:37,Signup Bonus
17738,4431,358,0,2024-06-20 13:55:41,Redeemed
17739,4432,0,500,2024-11-03 08:22:43,Signup Bonus
17740,4432,429,0,2025-03-02 14:09:41,Redeemed
17741,4432,154,0,2024-04-21 03:20:29,Redeemed
17742,4432,1107,2214,2024-05-06 02:39:00,Earned
17743,4432,273,0,2024-03-08 22:13:56,Redeemed
17744,4432,457,0,2024-05-04 13:29:02,Redeemed
17745,4433,0,500,2024-07-05 19:38:04,Signup Bonus
17746,4433,451,0,2025-03-01 15:57:24,Redeemed
17747,4433,1815,3630,2024-11-23 16:40:29,Earned
17748,4434,0,500,2024-05-20 07:59:35,Signup Bonus
17749,4434,1413,2826,2024-07-15 15:48:09,Earned
17750,4434,1375,2750,2024-11-03 14:40:04,Earned
17751,4435,0,500,2024-03-30 09:18:14,Signup Bonus
17752,4435,543,1086,2025-01-26 03:29:57,Earned
17753,4435,461,0,2024-11-24 19:25:06,Redeemed
17754,4435,369,0,2024-11-28 21:54:48,Redeemed
17755,4435,130,0,2024-04-29 12:39:44,Redeemed
17756,4436,0,500,2024-06-27 02:19:46,Signup Bonus
17757,4436,1859,3718,2025-01-06 13:57:45,Earned
17758,4436,195,0,2024-07-02 15:30:08,Redeemed
17759,4436,344,0,2025-02-04 09:19:27,Redeemed
17760,4436,464,0,2025-01-01 12:57:50,Redeemed
17761,4436,405,810,2024-06-03 00:21:56,Earned
17762,4437,0,500,2024-04-30 12:48:44,Signup Bonus
17763,4437,458,0,2024-08-24 18:42:24,Redeemed
17764,4437,316,0,2024-08-22 23:16:02,Redeemed
17765,4437,164,0,2024-07-30 23:11:19,Redeemed
17766,4437,433,0,2024-09-27 14:38:20,Redeemed
17767,4438,0,500,2025-01-11 06:31:27,Signup Bonus
17768,4438,437,0,2024-07-13 05:44:06,Redeemed
17769,4439,0,500,2024-05-10 02:48:51,Signup Bonus
17770,4439,1368,2736,2024-12-28 00:21:20,Earned
17771,4439,105,0,2024-12-07 16:50:58,Redeemed
17772,4439,210,0,2024-11-10 05:43:29,Redeemed
17773,4439,168,0,2024-12-22 22:46:57,Redeemed
17774,4439,915,1830,2024-08-23 05:50:04,Earned
17775,4440,0,500,2024-07-04 02:19:06,Signup Bonus
17776,4440,1716,3432,2025-03-01 11:31:44,Earned
17777,4440,467,0,2024-12-04 00:53:51,Redeemed
17778,4440,372,0,2024-05-03 05:13:44,Redeemed
17779,4441,0,500,2024-03-19 20:51:01,Signup Bonus
17780,4441,1342,2684,2024-09-23 01:46:59,Earned
17781,4442,0,500,2024-11-20 19:34:02,Signup Bonus
17782,4442,276,0,2024-08-16 05:23:57,Redeemed
17783,4442,121,0,2024-12-19 19:08:46,Redeemed
17784,4442,293,0,2024-05-14 07:15:37,Redeemed
17785,4442,1785,3570,2024-09-16 13:32:25,Earned
17786,4442,380,0,2024-12-18 18:56:21,Redeemed
17787,4443,0,500,2024-11-27 18:30:52,Signup Bonus
17788,4443,1661,3322,2024-04-07 18:51:36,Earned
17789,4443,290,0,2025-02-28 20:33:19,Redeemed
17790,4444,0,500,2024-07-21 21:06:29,Signup Bonus
17791,4444,405,0,2024-09-26 07:46:15,Redeemed
17792,4445,0,500,2024-10-22 18:47:32,Signup Bonus
17793,4445,674,1348,2024-08-11 01:50:43,Earned
17794,4445,242,0,2024-03-09 22:49:56,Redeemed
17795,4446,0,500,2024-09-12 17:45:05,Signup Bonus
17796,4446,396,0,2024-07-31 18:24:22,Redeemed
17797,4446,1730,3460,2024-04-28 17:15:41,Earned
17798,4446,236,472,2024-05-05 05:23:30,Earned
17799,4447,0,500,2025-01-22 13:28:23,Signup Bonus
17800,4447,331,0,2024-07-21 04:29:04,Redeemed
17801,4447,415,830,2024-11-11 07:15:08,Earned
17802,4448,0,500,2024-04-14 04:06:04,Signup Bonus
17803,4448,1895,3790,2024-11-13 01:52:01,Earned
17804,4448,742,1484,2024-10-01 03:16:09,Earned
17805,4448,230,0,2024-04-16 23:38:42,Redeemed
17806,4449,0,500,2025-01-31 13:52:10,Signup Bonus
17807,4449,217,0,2024-05-24 18:28:05,Redeemed
17808,4449,576,1152,2025-02-08 06:59:19,Earned
17809,4449,379,758,2024-08-09 10:21:19,Earned
17810,4449,463,0,2024-11-16 08:29:24,Redeemed
17811,4450,0,500,2024-03-12 06:57:17,Signup Bonus
17812,4450,233,0,2024-09-27 08:35:54,Redeemed
17813,4451,0,500,2024-08-03 06:08:04,Signup Bonus
17814,4451,1241,2482,2025-01-09 10:26:58,Earned
17815,4451,208,0,2025-01-04 18:06:25,Redeemed
17816,4451,1030,2060,2025-03-06 01:43:29,Earned
17817,4451,130,0,2024-05-14 12:45:28,Redeemed
17818,4452,0,500,2024-03-10 23:34:59,Signup Bonus
17819,4452,209,0,2024-06-28 04:30:43,Redeemed
17820,4452,340,0,2024-04-05 10:55:05,Redeemed
17821,4452,430,0,2024-07-02 20:28:49,Redeemed
17822,4452,1160,2320,2024-05-09 23:44:42,Earned
17823,4453,0,500,2024-08-03 19:23:45,Signup Bonus
17824,4453,609,1218,2024-09-04 21:43:49,Earned
17825,4454,0,500,2025-01-31 07:50:07,Signup Bonus
17826,4454,1237,2474,2024-12-13 17:59:56,Earned
17827,4454,1805,3610,2024-12-07 20:15:50,Earned
17828,4454,188,0,2025-01-22 14:35:59,Redeemed
17829,4455,0,500,2024-06-10 15:52:35,Signup Bonus
17830,4455,882,1764,2025-01-11 03:51:45,Earned
17831,4455,732,1464,2024-05-23 15:04:55,Earned
17832,4455,492,0,2024-08-31 05:29:51,Redeemed
17833,4455,404,0,2024-05-14 09:34:38,Redeemed
17834,4456,0,500,2024-08-07 01:51:41,Signup Bonus
17835,4456,1504,3008,2024-03-17 14:10:46,Earned
17836,4456,145,0,2024-07-07 12:41:02,Redeemed
17837,4457,0,500,2024-07-31 16:41:57,Signup Bonus
17838,4457,366,0,2024-08-14 14:04:05,Redeemed
17839,4457,404,0,2024-12-26 13:53:05,Redeemed
17840,4457,1995,3990,2024-06-29 01:12:29,Earned
17841,4458,0,500,2024-08-02 20:14:49,Signup Bonus
17842,4458,438,0,2024-03-17 15:29:48,Redeemed
17843,4458,452,0,2024-10-04 13:37:33,Redeemed
17844,4458,386,772,2024-12-22 03:28:23,Earned
17845,4458,157,0,2025-02-21 18:32:04,Redeemed
17846,4458,1796,3592,2024-08-27 09:25:19,Earned
17847,4459,0,500,2024-10-17 17:23:51,Signup Bonus
17848,4459,565,1130,2024-05-07 22:31:30,Earned
17849,4459,406,0,2025-01-19 21:42:32,Redeemed
17850,4459,1006,2012,2024-09-08 13:20:37,Earned
17851,4459,575,1150,2024-07-20 08:56:15,Earned
17852,4459,138,0,2025-02-15 20:29:48,Redeemed
17853,4460,0,500,2024-08-28 16:53:33,Signup Bonus
17854,4460,116,0,2024-08-29 07:56:09,Redeemed
17855,4460,215,0,2025-01-15 02:33:30,Redeemed
17856,4460,613,1226,2024-12-19 08:38:35,Earned
17857,4460,313,0,2024-10-23 17:06:09,Redeemed
17858,4460,457,0,2025-01-17 16:33:08,Redeemed
17859,4461,0,500,2024-04-09 13:35:35,Signup Bonus
17860,4461,1664,3328,2024-09-22 16:56:41,Earned
17861,4461,422,0,2025-01-24 22:24:42,Redeemed
17862,4462,0,500,2024-08-12 15:46:47,Signup Bonus
17863,4462,275,0,2024-05-13 07:59:18,Redeemed
17864,4463,0,500,2024-10-03 02:11:15,Signup Bonus
17865,4463,914,1828,2025-02-03 19:18:15,Earned
17866,4464,0,500,2024-04-05 04:10:18,Signup Bonus
17867,4464,515,1030,2024-12-22 13:37:25,Earned
17868,4464,240,0,2024-10-19 14:40:37,Redeemed
17869,4464,212,0,2024-06-25 14:08:29,Redeemed
17870,4464,1084,2168,2024-12-13 00:38:40,Earned
17871,4464,1280,2560,2024-09-24 11:07:59,Earned
17872,4465,0,500,2024-06-12 01:50:33,Signup Bonus
17873,4465,241,0,2024-08-31 12:20:53,Redeemed
17874,4466,0,500,2024-09-28 08:48:29,Signup Bonus
17875,4466,1321,2642,2024-04-15 04:50:20,Earned
17876,4466,1668,3336,2024-10-09 03:23:59,Earned
17877,4466,1549,3098,2024-08-21 05:48:07,Earned
17878,4467,0,500,2024-07-19 05:35:49,Signup Bonus
17879,4467,1219,2438,2024-06-05 10:48:37,Earned
17880,4467,978,1956,2024-05-09 22:21:41,Earned
17881,4467,872,1744,2024-07-12 13:37:57,Earned
17882,4468,0,500,2024-10-03 02:16:21,Signup Bonus
17883,4468,596,1192,2024-07-14 09:27:48,Earned
17884,4468,214,0,2024-09-14 16:10:00,Redeemed
17885,4468,410,0,2025-02-12 10:25:57,Redeemed
17886,4468,1381,2762,2024-03-12 11:17:14,Earned
17887,4469,0,500,2024-07-29 07:30:52,Signup Bonus
17888,4469,327,0,2024-08-07 10:45:41,Redeemed
17889,4469,137,0,2024-12-20 11:35:51,Redeemed
17890,4469,1992,3984,2024-08-10 13:31:39,Earned
17891,4469,303,0,2025-02-03 19:04:21,Redeemed
17892,4470,0,500,2024-10-17 06:50:56,Signup Bonus
17893,4470,400,0,2025-02-19 04:26:06,Redeemed
17894,4470,409,818,2024-10-28 16:18:21,Earned
17895,4470,826,1652,2024-12-17 18:09:50,Earned
17896,4471,0,500,2024-05-02 20:36:38,Signup Bonus
17897,4471,1815,3630,2024-05-15 03:27:03,Earned
17898,4471,288,0,2024-12-21 00:17:36,Redeemed
17899,4471,1094,2188,2024-07-21 23:34:28,Earned
17900,4471,322,0,2024-07-26 16:37:52,Redeemed
17901,4472,0,500,2024-09-02 21:14:14,Signup Bonus
17902,4472,479,0,2024-08-23 10:49:27,Redeemed
17903,4473,0,500,2024-05-03 02:34:59,Signup Bonus
17904,4473,454,0,2024-09-13 21:55:02,Redeemed
17905,4473,106,0,2024-04-22 11:43:57,Redeemed
17906,4473,135,270,2024-03-11 12:53:39,Earned
17907,4473,1351,2702,2024-09-12 05:15:15,Earned
17908,4474,0,500,2024-07-06 04:22:09,Signup Bonus
17909,4474,137,0,2024-11-14 15:07:05,Redeemed
17910,4474,462,0,2024-04-23 10:58:17,Redeemed
17911,4474,261,0,2025-02-28 05:13:18,Redeemed
17912,4475,0,500,2024-05-18 01:41:08,Signup Bonus
17913,4475,115,0,2024-11-09 10:13:39,Redeemed
17914,4475,205,0,2024-04-16 12:46:14,Redeemed
17915,4475,490,0,2024-09-02 01:20:45,Redeemed
17916,4476,0,500,2024-06-11 17:39:52,Signup Bonus
17917,4476,189,0,2024-05-13 18:40:02,Redeemed
17918,4476,762,1524,2024-06-14 09:39:15,Earned
17919,4477,0,500,2024-03-12 06:57:36,Signup Bonus
17920,4477,215,0,2024-06-06 17:34:28,Redeemed
17921,4478,0,500,2024-06-11 22:37:26,Signup Bonus
17922,4478,117,0,2024-11-20 07:40:43,Redeemed
17923,4479,0,500,2024-03-16 05:43:30,Signup Bonus
17924,4479,227,0,2024-07-07 11:25:25,Redeemed
17925,4479,397,0,2025-01-02 13:43:04,Redeemed
17926,4479,1549,3098,2024-08-23 20:15:24,Earned
17927,4479,489,0,2025-03-02 22:20:04,Redeemed
17928,4479,225,0,2024-03-07 11:58:21,Redeemed
17929,4480,0,500,2024-12-20 02:45:22,Signup Bonus
17930,4480,402,0,2024-12-01 16:57:51,Redeemed
17931,4480,978,1956,2024-05-11 01:15:09,Earned
17932,4480,368,0,2024-11-08 14:37:13,Redeemed
17933,4480,293,586,2024-06-23 05:30:37,Earned
17934,4480,114,0,2024-03-13 22:32:37,Redeemed
17935,4481,0,500,2025-01-24 04:33:28,Signup Bonus
17936,4481,118,0,2024-06-24 21:10:11,Redeemed
17937,4481,526,1052,2024-11-06 22:53:39,Earned
17938,4482,0,500,2025-01-28 22:40:17,Signup Bonus
17939,4482,420,0,2024-04-09 21:19:53,Redeemed
17940,4482,1307,2614,2024-07-09 22:29:09,Earned
17941,4483,0,500,2024-10-03 06:18:18,Signup Bonus
17942,4483,474,0,2024-09-08 03:07:25,Redeemed
17943,4483,345,0,2024-08-27 15:56:41,Redeemed
17944,4484,0,500,2024-04-28 03:40:32,Signup Bonus
17945,4484,1522,3044,2024-11-27 18:47:41,Earned
17946,4484,1949,3898,2025-01-29 22:20:44,Earned
17947,4484,1235,2470,2025-03-02 17:24:14,Earned
17948,4484,1835,3670,2025-01-31 13:38:19,Earned
17949,4485,0,500,2024-08-05 08:46:42,Signup Bonus
17950,4485,1585,3170,2024-06-18 03:07:09,Earned
17951,4485,414,0,2024-08-26 17:19:58,Redeemed
17952,4485,1024,2048,2025-01-24 22:47:14,Earned
17953,4485,297,0,2024-12-02 21:31:22,Redeemed
17954,4485,958,1916,2024-06-04 17:46:15,Earned
17955,4486,0,500,2024-06-26 08:13:32,Signup Bonus
17956,4486,367,0,2024-08-15 18:27:09,Redeemed
17957,4486,928,1856,2025-01-16 10:15:27,Earned
17958,4487,0,500,2024-05-24 13:06:31,Signup Bonus
17959,4487,893,1786,2024-04-17 03:41:40,Earned
17960,4487,206,0,2024-08-08 08:49:06,Redeemed
17961,4487,491,982,2025-03-06 16:46:38,Earned
17962,4487,157,0,2024-08-15 02:11:41,Redeemed
17963,4488,0,500,2024-09-10 21:12:30,Signup Bonus
17964,4488,973,1946,2024-06-26 09:10:10,Earned
17965,4488,445,0,2024-12-02 15:26:26,Redeemed
17966,4489,0,500,2024-10-21 19:32:08,Signup Bonus
17967,4489,220,0,2024-04-05 19:28:32,Redeemed
17968,4489,495,0,2024-11-19 08:26:24,Redeemed
17969,4489,227,0,2025-01-23 22:17:05,Redeemed
17970,4489,450,0,2024-08-07 19:06:29,Redeemed
17971,4490,0,500,2024-09-24 14:36:54,Signup Bonus
17972,4490,361,0,2024-08-05 08:16:13,Redeemed
17973,4490,1813,3626,2024-12-04 01:30:32,Earned
17974,4490,278,0,2024-06-06 21:06:50,Redeemed
17975,4490,742,1484,2024-06-27 00:24:34,Earned
17976,4490,168,0,2024-10-08 05:47:26,Redeemed
17977,4491,0,500,2024-12-20 21:45:18,Signup Bonus
17978,4491,350,0,2024-03-28 18:38:32,Redeemed
17979,4492,0,500,2024-08-09 07:03:48,Signup Bonus
17980,4492,115,0,2024-04-28 06:46:47,Redeemed
17981,4492,285,0,2024-09-21 20:01:55,Redeemed
17982,4493,0,500,2024-08-05 06:49:55,Signup Bonus
17983,4493,978,1956,2025-01-06 18:09:49,Earned
17984,4493,257,514,2024-07-07 19:20:56,Earned
17985,4494,0,500,2024-12-14 22:46:41,Signup Bonus
17986,4494,351,0,2025-01-31 12:27:40,Redeemed
17987,4494,1636,3272,2024-09-02 21:50:17,Earned
17988,4495,0,500,2024-08-31 18:23:47,Signup Bonus
17989,4495,441,0,2024-06-27 00:58:06,Redeemed
17990,4495,1660,3320,2024-04-28 01:13:58,Earned
17991,4496,0,500,2024-10-19 13:27:00,Signup Bonus
17992,4496,174,0,2024-11-10 14:54:08,Redeemed
17993,4496,122,0,2024-11-04 17:58:47,Redeemed
17994,4496,798,1596,2025-01-21 23:56:19,Earned
17995,4497,0,500,2024-11-20 08:44:02,Signup Bonus
17996,4497,389,0,2024-06-12 18:26:25,Redeemed
17997,4497,183,366,2024-04-06 13:48:43,Earned
17998,4497,257,514,2024-04-24 07:41:33,Earned
17999,4498,0,500,2024-08-02 18:33:42,Signup Bonus
18000,4498,327,654,2024-05-26 05:50:33,Earned
18001,4498,494,988,2024-04-28 05:23:50,Earned
