booking_id,user_id,show_id,booking_datetime,total_cost
3867,246,3362,2025-03-10 19:54:10,884
3868,882,624,2025-03-16 19:08:38,800
3869,4160,3841,2025-01-25 09:53:05,400
3870,2785,3155,2025-03-17 05:04:43,1131
3871,3348,2727,2025-02-13 12:58:52,630
3872,3344,1708,2025-03-11 08:41:35,600
3873,1353,1135,2025-03-11 14:08:05,1218
3874,382,1899,2025-03-17 12:46:43,400
3875,1813,3010,2025-03-05 10:41:28,1183
3876,1941,3221,2025-03-30 10:19:15,1251
3877,4435,285,2025-02-18 22:47:14,700
3878,4188,1624,2025-02-13 17:10:23,409
3879,1536,2609,2025-02-12 16:44:39,400
3880,247,3066,2025-02-26 19:37:20,1078
3881,4781,1549,2025-02-19 19:30:37,1272
3882,4931,1463,2025-03-07 22:41:41,1337
3883,4838,1334,2025-02-12 10:32:21,200
3884,3622,1958,2025-02-15 13:22:33,503
3885,4139,3659,2025-03-05 10:32:19,1000
3886,3689,1710,2025-02-05 00:57:36,600
3887,4041,1911,2025-02-24 10:22:22,527
3888,1149,867,2025-03-02 21:37:31,400
3889,3551,2217,2025-02-12 05:45:53,1000
3890,2788,1703,2025-03-05 03:41:37,923
3891,4805,114,2025-02-24 23:05:00,755
3892,1402,386,2025-02-21 16:38:18,764
3893,3516,1664,2025-02-23 14:56:33,600
3894,641,1639,2025-03-16 23:17:38,1047
3895,2101,3354,2025-01-30 07:20:57,1076
3896,4466,3185,2025-02-01 21:30:05,1000
3897,1591,666,2025-03-13 23:33:58,400
3898,4035,2258,2025-02-11 22:57:57,600
3899,3757,3644,2025-02-09 12:24:05,800
3900,2296,299,2025-01-28 06:14:55,1314
3901,224,3004,2025-02-14 22:14:55,504
3902,881,1678,2025-03-15 11:19:07,800
3903,4451,3722,2025-02-20 13:29:36,1000
3904,327,2643,2025-01-31 20:31:25,634
3905,2686,208,2025-02-16 13:39:54,605
3906,4492,488,2025-02-02 04:41:09,600
3907,3142,2877,2025-02-01 13:28:30,1407
3908,3816,3994,2025-03-18 19:50:47,895
3909,2266,1752,2025-03-31 04:56:50,838
3910,1567,2502,2025-02-28 15:00:39,1000
3911,502,150,2025-03-18 21:11:39,857
3912,4619,2946,2025-02-19 21:36:25,400
3913,2722,889,2025-01-30 16:06:23,1112
3914,1013,3209,2025-02-15 01:56:00,715
3915,782,3381,2025-03-09 00:21:40,1020
3916,4029,1369,2025-03-14 13:08:58,600
3917,4993,2278,2025-02-23 02:56:17,536
3918,829,2338,2025-03-30 14:25:06,200
3919,3546,3989,2025-03-03 13:27:18,521
3920,3820,2526,2025-03-13 20:33:13,716
3921,2250,1163,2025-02-13 11:31:52,400
3922,529,2803,2025-03-30 15:58:50,1177
3923,1909,2289,2025-03-08 01:13:43,200
3924,3102,3093,2025-03-08 11:07:47,785
3925,3596,1739,2025-03-23 11:31:39,1377
3926,3040,3279,2025-03-13 23:55:05,1051
3927,3356,645,2025-03-24 11:33:03,1456
3928,3244,3286,2025-02-06 20:51:20,531
3929,3429,83,2025-03-22 21:42:44,582
3930,212,1499,2025-03-24 06:49:14,1000
3931,3921,75,2025-03-07 21:59:09,1045
3932,1713,1482,2025-03-20 20:59:44,600
3933,1589,988,2025-02-07 06:53:15,200
3934,3209,2831,2025-02-02 15:29:27,757
3935,1448,3143,2025-03-15 15:16:51,1000
3936,771,1750,2025-03-23 10:19:27,654
3937,4033,2316,2025-01-31 04:39:00,1000
3938,4185,558,2025-03-21 16:10:53,579
3939,563,3003,2025-02-20 16:41:15,1000
3940,4959,3514,2025-03-11 05:49:12,1417
3941,90,1647,2025-03-20 13:18:02,922
3942,1643,3939,2025-03-05 11:50:06,800
3943,1911,3395,2025-01-28 07:18:41,403
3944,1560,2655,2025-02-23 07:09:02,981
3945,2011,3893,2025-03-25 13:00:09,555
3946,3528,2203,2025-02-06 01:40:03,1164
3947,4539,3245,2025-02-21 18:58:46,1090
3948,350,2613,2025-01-30 23:32:32,716
3949,1593,1335,2025-03-07 05:33:51,747
3950,1661,3295,2025-02-26 18:41:35,1363
3951,4264,1517,2025-02-01 22:43:02,200
3952,2636,3448,2025-01-28 01:13:10,800
3953,1221,437,2025-02-09 16:24:58,800
3954,4507,806,2025-02-08 05:24:21,485
3955,3402,2207,2025-03-25 18:09:56,800
3956,2339,2894,2025-02-23 22:41:00,670
3957,167,2316,2025-01-25 18:39:00,1000
3958,3119,315,2025-03-23 20:01:07,800
3959,254,3649,2025-02-11 03:09:13,200
3960,350,2552,2025-03-17 08:36:14,800
3961,4786,1151,2025-03-06 03:38:07,200
3962,819,3855,2025-02-24 17:59:57,548
3963,563,1802,2025-03-07 11:01:34,490
3964,4417,842,2025-03-13 09:35:12,1228
3965,1059,2625,2025-02-14 04:17:05,909
3966,1181,1599,2025-02-08 05:01:27,820
3967,4606,1722,2025-02-22 15:27:06,530
3968,978,3296,2025-03-31 10:09:55,200
3969,2822,2618,2025-03-21 17:00:41,693
3970,1156,3806,2025-02-20 05:02:38,1465
3971,2026,3612,2025-02-11 18:01:05,774
3972,1997,300,2025-03-04 19:34:15,200
3973,4389,3748,2025-03-13 09:37:25,200
3974,3097,692,2025-02-05 17:08:53,600
3975,642,3503,2025-02-06 16:40:38,1257
3976,366,2587,2025-03-01 10:39:28,800
3977,2923,3612,2025-02-11 12:01:05,628
3978,445,1496,2025-02-14 23:44:48,1296
3979,1703,2908,2025-02-25 12:54:48,714
3980,298,474,2025-02-05 16:41:42,1294
3981,4434,2054,2025-03-11 13:50:22,382
3982,4419,3584,2025-03-18 18:41:45,1255
3983,2553,1374,2025-02-23 05:20:46,932
3984,1706,1264,2025-03-23 18:59:19,200
3985,2017,1852,2025-01-29 00:10:45,600
3986,3450,42,2025-02-03 17:36:07,800
3987,2158,3724,2025-02-11 09:31:53,357
3988,46,3907,2025-02-23 04:50:17,862
3989,4896,258,2025-03-08 02:18:41,344
3990,3256,3229,2025-02-19 19:57:22,962
3991,2091,657,2025-02-20 14:02:25,788
3992,377,1517,2025-02-09 06:43:02,600
3993,1397,2383,2025-03-09 21:12:57,1011
3994,598,3752,2025-02-10 19:17:26,400
3995,2454,2291,2025-02-11 11:46:53,516
3996,2797,2074,2025-02-13 20:47:13,1354
3997,3982,1714,2025-03-25 16:39:03,635
3998,3621,81,2025-03-10 09:47:32,883
3999,184,2714,2025-02-09 15:37:21,558
4000,3343,3164,2025-02-12 17:13:00,1322
4001,3100,89,2025-02-06 19:37:29,200
4002,87,544,2025-02-17 16:14:07,605
4003,985,1659,2025-02-11 20:11:27,321
4004,1223,2936,2025-02-17 14:42:29,800
4005,4472,1571,2025-02-17 01:42:22,484
4006,637,2205,2025-02-22 10:28:22,600
4007,1369,995,2025-02-26 22:48:08,1000
4008,4220,3172,2025-03-22 21:37:51,939
4009,4426,1206,2025-03-12 09:37:02,805
4010,2014,3292,2025-02-18 07:06:19,800
4011,2528,2039,2025-02-05 17:17:53,1000
4012,4059,2371,2025-02-28 05:47:48,562
4013,3724,3580,2025-01-22 22:44:46,400
4014,2133,3929,2025-02-02 04:11:06,800
4015,4540,3750,2025-03-22 00:02:29,529
4016,418,1762,2025-02-26 12:34:15,400
4017,4248,779,2025-02-25 12:43:16,589
4018,1456,3786,2025-02-22 16:08:46,1315
4019,735,1067,2025-03-24 00:54:30,1352
4020,2773,2610,2025-03-02 10:45:14,930
4021,1282,2048,2025-02-11 20:05:21,354
4022,3463,1499,2025-03-14 06:49:14,808
4023,4085,1127,2025-03-21 07:07:55,371
4024,3075,2692,2025-03-23 03:58:00,200
4025,1870,3188,2025-02-23 13:01:48,1222
4026,3167,1515,2025-03-27 22:01:22,1492
4027,2571,969,2025-03-03 08:53:38,625
4028,1970,3497,2025-03-02 09:20:49,600
4029,3656,2496,2025-03-16 10:28:50,600
4030,292,1736,2025-02-05 13:17:11,800
4031,4980,2916,2025-02-10 11:03:08,355
4032,263,3115,2025-03-19 05:34:55,405
4033,4238,72,2025-03-13 00:30:32,200
4034,4613,1123,2025-02-18 09:05:11,400
4035,2788,2190,2025-02-16 08:13:43,400
4036,3889,1300,2025-02-03 08:44:52,911
4037,3924,1878,2025-03-09 09:02:17,1042
4038,713,1292,2025-02-14 14:27:17,1384
4039,2880,1956,2025-03-23 12:24:51,658
4040,1818,1663,2025-03-28 20:36:00,1000
4041,1400,3014,2025-01-30 17:18:59,786
4042,583,233,2025-02-24 09:46:12,834
4043,4409,2804,2025-03-18 04:28:50,400
4044,1532,2781,2025-03-20 21:40:03,600
4045,1308,2935,2025-03-17 04:34:15,431
4046,3619,3980,2025-03-11 18:32:13,489
4047,4526,260,2025-03-18 23:20:49,731
4048,2052,2717,2025-02-05 18:11:14,1436
4049,3559,2615,2025-03-03 05:24:57,1000
4050,292,189,2025-03-11 12:32:40,1000
4051,2498,3210,2025-03-18 23:38:46,800
4052,2621,2214,2025-03-07 07:47:11,400
4053,1243,293,2025-02-25 02:55:03,501
4054,4049,2241,2025-01-24 12:06:50,805
4055,1331,393,2025-03-10 18:13:57,876
4056,1870,1925,2025-04-01 21:40:46,1000
4057,3853,2963,2025-02-27 02:50:43,600
4058,2085,458,2025-02-01 00:14:14,1141
4059,2288,2749,2025-02-17 23:35:10,1104
4060,986,426,2025-03-05 23:51:04,200
4061,3048,354,2025-02-19 14:27:37,1021
4062,1778,258,2025-03-11 03:18:41,600
4063,3876,1844,2025-02-03 20:47:36,667
4064,3843,3584,2025-03-08 07:41:45,600
4065,3862,2366,2025-02-08 06:03:09,400
4066,425,3253,2025-02-10 05:23:01,325
4067,911,2381,2025-03-08 00:03:47,1083
4068,777,558,2025-03-15 12:10:53,800
4069,686,3414,2025-04-02 13:12:43,1027
4070,2202,3856,2025-02-18 09:42:12,800
4071,423,3174,2025-03-07 19:08:51,1500
4072,745,2007,2025-02-09 22:23:03,773
4073,2059,2883,2025-02-21 03:38:37,479
4074,324,724,2025-03-08 05:43:04,1000
4075,3867,3695,2025-03-27 10:50:47,1000
4076,1554,272,2025-02-01 16:43:13,200
4077,2572,1269,2025-03-12 00:32:01,643
4078,2547,1936,2025-03-05 01:08:59,600
4079,2964,1951,2025-03-09 12:43:05,200
4080,1037,382,2025-02-10 17:32:13,462
4081,1090,3280,2025-03-08 05:29:10,1115
4082,939,142,2025-01-31 17:14:07,1033
4083,4212,1283,2025-01-30 22:59:06,1384
4084,2279,3537,2025-02-17 11:02:48,400
4085,4805,3387,2025-02-11 21:03:14,885
4086,2046,2236,2025-03-18 03:15:49,556
4087,1752,1682,2025-03-14 16:02:31,1429
4088,220,880,2025-03-01 00:33:55,400
4089,3701,3015,2025-02-09 18:24:50,1001
4090,2502,496,2025-03-12 23:51:06,1096
4091,2179,982,2025-03-31 04:32:27,800
4092,1780,2012,2025-03-03 11:45:51,1203
4093,1121,1128,2025-03-30 16:56:51,847
4094,2061,2393,2025-03-20 11:32:21,610
4095,2319,2503,2025-03-17 17:12:11,1000
4096,4006,2450,2025-03-13 10:12:07,200
4097,366,1006,2025-02-17 22:16:29,1029
4098,2063,470,2025-03-06 23:41:25,918
4099,3554,3082,2025-01-29 07:43:20,1186
4100,4152,3658,2025-02-25 17:48:32,842
4101,4414,55,2025-02-04 05:49:55,200
4102,1875,2476,2025-03-18 07:03:47,553
4103,4531,3497,2025-02-25 21:20:49,652
4104,2954,2915,2025-02-12 10:46:15,428
4105,3466,2104,2025-03-09 04:32:46,637
4106,1457,1389,2025-01-24 08:53:29,800
4107,3790,1604,2025-02-08 22:16:17,475
4108,222,3573,2025-03-17 20:00:39,200
4109,873,995,2025-02-26 18:48:08,993
4110,71,1396,2025-03-10 18:50:56,908
4111,4654,1811,2025-03-07 12:36:48,545
4112,4310,3648,2025-03-14 22:35:25,200
4113,2857,409,2025-03-02 19:36:45,809
4114,2083,407,2025-03-22 06:18:09,611
4115,4073,2313,2025-03-08 19:46:46,546
4116,743,3681,2025-03-17 19:09:16,200
4117,3358,38,2025-02-27 11:20:10,400
4118,680,263,2025-03-14 12:28:06,355
4119,1990,2676,2025-03-31 16:43:33,1122
4120,3727,1272,2025-03-04 21:06:32,789
4121,3607,2549,2025-02-01 23:38:03,355
4122,2766,1722,2025-02-18 23:27:06,1284
4123,109,176,2025-02-17 01:40:19,521
4124,3168,2071,2025-02-25 19:08:18,1337
4125,2462,2951,2025-02-27 19:40:49,400
4126,1969,2998,2025-02-16 00:03:04,1066
4127,1585,2464,2025-03-01 23:53:02,1334
4128,4725,1838,2025-03-06 19:30:30,944
4129,1181,1283,2025-02-02 00:59:06,200
4130,905,1828,2025-02-12 10:07:59,980
4131,4183,3409,2025-02-15 05:14:33,460
4132,2902,2971,2025-02-26 11:55:14,345
4133,2066,834,2025-02-06 12:18:17,1001
4134,4384,1994,2025-03-18 07:12:06,200
4135,4594,371,2025-03-19 16:16:33,928
4136,4215,3140,2025-02-08 06:51:13,400
4137,2946,3010,2025-03-13 05:41:28,899
4138,4224,2997,2025-02-13 23:07:26,1248
4139,292,3729,2025-03-08 17:02:02,1199
4140,2414,557,2025-02-19 00:17:55,573
4141,4113,3209,2025-02-16 04:56:00,1157
4142,2448,1594,2025-02-18 00:23:00,400
4143,2106,1591,2025-03-30 09:39:28,1044
4144,576,2556,2025-02-08 01:04:23,993
4145,3508,833,2025-03-02 04:30:10,841
4146,4791,1128,2025-03-26 10:56:51,980
4147,1102,2501,2025-03-02 04:05:44,800
4148,4686,150,2025-03-16 17:11:39,1000
4149,2194,550,2025-02-14 14:28:55,200
4150,892,2376,2025-03-10 09:08:53,802
4151,3765,1255,2025-02-18 07:40:03,573
4152,3940,1614,2025-03-06 09:57:59,956
4153,2577,649,2025-03-18 07:36:52,600
4154,2413,3976,2025-03-11 16:48:31,800
4155,3418,387,2025-02-10 13:48:17,800
4156,4810,1983,2025-03-07 07:42:46,1000
4157,4970,1640,2025-01-31 21:21:46,400
4158,4818,865,2025-03-22 05:03:20,1000
4159,1846,784,2025-03-01 15:52:57,748
4160,4411,687,2025-03-13 00:42:24,929
4161,3352,147,2025-03-26 23:04:30,1123
4162,1279,2451,2025-01-26 04:17:10,986
4163,4419,1075,2025-02-14 17:14:32,758
4164,3874,3489,2025-02-20 03:41:05,639
4165,1840,2425,2025-02-02 22:06:47,600
4166,472,245,2025-03-04 13:54:39,1123
4167,2035,3881,2025-02-05 15:06:43,945
4168,822,3017,2025-03-04 07:30:42,958
4169,1144,1983,2025-03-03 13:42:46,600
4170,4353,2642,2025-03-21 20:50:00,1085
4171,4716,3120,2025-02-09 01:28:29,200
4172,3727,839,2025-03-14 00:20:01,1018
4173,2039,1817,2025-02-28 18:25:06,1324
4174,477,3137,2025-02-20 20:19:13,1000
4175,1003,3275,2025-03-31 06:36:09,331
4176,1483,1662,2025-03-26 05:13:24,327
4177,1448,3256,2025-03-25 21:41:08,200
4178,125,1218,2025-03-10 01:12:30,375
4179,4773,98,2025-02-28 14:29:16,400
4180,988,2658,2025-03-02 04:58:57,800
4181,816,1531,2025-02-08 01:38:07,989
4182,4401,3280,2025-03-06 09:29:10,1000
4183,784,653,2025-02-18 10:38:01,600
4184,1896,2422,2025-03-07 07:13:09,600
4185,4054,2558,2025-03-31 20:33:30,800
4186,4088,730,2025-03-14 19:08:37,1476
4187,3767,2626,2025-02-09 20:03:57,1000
4188,961,3928,2025-02-19 23:45:26,400
4189,2935,651,2025-02-17 16:16:29,486
4190,1555,2345,2025-03-24 23:59:21,600
4191,2981,2074,2025-02-01 22:47:13,647
4192,3409,3188,2025-02-25 23:01:48,1000
4193,3967,3963,2025-01-26 13:29:01,578
4194,1827,2494,2025-03-16 15:44:14,422
4195,1873,2219,2025-02-18 21:36:08,923
4196,2229,1066,2025-02-28 23:58:03,1129
4197,2658,1926,2025-02-17 23:19:34,829
4198,2694,3781,2025-03-30 17:36:55,600
4199,4722,82,2025-02-12 16:17:51,1273
4200,3905,2229,2025-03-16 11:22:54,600
4201,1905,1784,2025-02-18 03:29:47,886
4202,4245,775,2025-03-04 16:44:27,1339
4203,2513,1081,2025-03-14 12:40:15,200
4204,3578,1058,2025-02-22 13:34:54,600
4205,3331,3979,2025-02-05 20:54:20,1030
4206,1296,3536,2025-03-12 18:35:25,1000
4207,1600,659,2025-03-10 02:35:19,1000
4208,3112,1167,2025-03-15 09:42:15,1049
4209,3452,2587,2025-03-01 05:39:28,484
4210,3785,644,2025-03-17 18:13:17,400
4211,4450,1272,2025-03-05 00:06:32,1265
4212,3058,3712,2025-02-01 17:56:12,600
4213,3738,753,2025-03-07 00:44:21,719
4214,919,2221,2025-02-02 14:59:32,1271
4215,198,1500,2025-02-21 20:15:25,518
4216,672,3257,2025-02-01 05:05:14,786
4217,2048,1126,2025-01-24 10:40:40,1301
4218,2666,1017,2025-03-08 12:04:45,961
4219,1097,3522,2025-03-19 01:43:03,465
4220,2732,2829,2025-03-22 05:10:15,800
4221,375,2036,2025-03-23 16:43:59,557
4222,3650,1468,2025-03-23 07:11:22,1000
4223,433,2488,2025-01-31 19:11:16,560
4224,3837,3665,2025-02-01 03:35:37,869
4225,4902,1696,2025-02-01 22:20:35,968
4226,3505,3587,2025-03-11 21:41:50,762
4227,1135,2956,2025-02-15 07:29:43,1070
4228,935,1194,2025-03-05 11:03:45,600
4229,4145,3349,2025-02-26 06:23:41,600
4230,3661,3733,2025-03-14 12:45:47,1000
4231,541,3847,2025-03-14 17:20:41,600
4232,1779,1066,2025-02-24 02:58:03,896
4233,4175,134,2025-02-11 07:12:13,1000
4234,3929,3405,2025-02-26 14:05:23,385
4235,1823,30,2025-03-29 16:09:59,200
4236,1119,1150,2025-02-10 19:27:26,896
4237,2227,2382,2025-02-24 14:02:35,600
4238,4687,3760,2025-03-20 14:20:26,1000
4239,508,109,2025-02-01 03:03:25,400
4240,312,1779,2025-01-27 05:08:23,1000
4241,3008,225,2025-02-05 23:35:56,1333
4242,702,1794,2025-02-20 09:09:33,440
4243,515,885,2025-02-17 22:46:11,600
4244,3399,2483,2025-01-30 00:50:27,1179
4245,4115,1788,2025-02-08 06:01:00,1000
4246,2304,2444,2025-03-16 06:44:53,606
4247,1893,2718,2025-02-14 23:44:31,511
4248,1511,2821,2025-03-22 15:12:04,600
4249,3147,581,2025-03-31 13:27:20,1144
4250,675,3309,2025-02-16 11:33:43,633
4251,3581,2464,2025-02-27 15:53:02,1000
4252,3977,2728,2025-02-08 10:33:09,740
4253,3389,3003,2025-02-14 03:41:15,1101
4254,2833,3457,2025-03-19 14:00:21,1157
4255,4147,1254,2025-02-05 16:10:31,1237
4256,1999,2075,2025-02-09 19:44:54,1194
4257,3212,3958,2025-03-02 13:04:08,600
4258,4422,1318,2025-02-22 21:38:40,815
4259,3599,1052,2025-03-09 20:44:11,743
4260,1416,2899,2025-03-14 05:39:10,882
4261,318,2615,2025-02-20 19:24:57,802
4262,1766,1677,2025-02-12 10:54:32,600
4263,274,1219,2025-02-20 03:34:44,305
4264,871,1713,2025-03-17 08:10:07,400
4265,3142,2776,2025-03-19 11:30:38,600
4266,2879,2736,2025-02-23 05:59:28,864
4267,1839,3171,2025-02-26 19:58:35,200
4268,2603,2669,2025-03-06 08:33:00,600
4269,3140,1308,2025-02-10 14:02:38,600
4270,2667,1344,2025-03-21 17:38:55,1150
4271,4836,3380,2025-03-15 20:00:39,1032
4272,663,3164,2025-02-10 03:13:00,1167
4273,2232,495,2025-03-10 22:38:53,878
4274,2457,2074,2025-02-15 02:47:13,793
4275,4193,3643,2025-03-17 12:25:13,200
4276,2290,3857,2025-03-14 15:18:35,563
4277,823,1490,2025-02-11 22:00:46,1000
4278,3799,1608,2025-02-07 02:28:15,600
4279,735,3942,2025-02-26 07:25:42,389
4280,1011,536,2025-03-23 16:22:23,1022
4281,1001,1468,2025-03-14 01:11:22,1226
4282,2723,3985,2025-03-07 09:33:26,642
4283,4737,1006,2025-02-16 05:16:29,200
4284,2460,3076,2025-02-23 04:00:20,861
4285,3182,3477,2025-03-21 19:37:38,1256
4286,1539,232,2025-04-02 09:55:45,200
4287,2251,2088,2025-03-18 16:59:52,600
4288,2667,1798,2025-03-11 03:46:06,721
4289,4314,3110,2025-03-15 15:23:15,1068
4290,2278,1345,2025-02-03 05:16:42,320
4291,4934,2540,2025-02-08 15:13:47,1015
4292,690,2332,2025-02-03 23:48:11,834
4293,2243,1247,2025-02-26 08:26:13,372
4294,775,2488,2025-01-28 14:11:16,800
4295,2020,1874,2025-02-06 13:15:31,940
4296,1426,1396,2025-03-10 21:50:56,1346
4297,1299,3209,2025-02-21 04:56:00,913
4298,4105,1087,2025-03-13 23:17:35,1000
4299,4554,466,2025-02-19 07:45:02,200
4300,4525,3551,2025-02-01 17:30:20,1232
4301,2964,1136,2025-03-13 09:42:39,400
4302,2890,3986,2025-02-19 03:26:01,600
4303,3320,575,2025-01-30 09:00:36,800
4304,3885,1603,2025-03-05 17:27:28,402
4305,1906,404,2025-03-23 11:51:40,1240
4306,586,564,2025-02-08 13:27:57,1064
4307,4659,1842,2025-03-07 02:28:28,347
4308,2857,2728,2025-02-08 09:33:09,1075
4309,3631,1922,2025-03-03 01:44:53,200
4310,161,149,2025-03-02 08:00:35,200
4311,4423,154,2025-03-24 13:35:01,1000
4312,4077,2632,2025-03-19 09:13:05,800
4313,1719,3616,2025-02-08 20:22:26,200
4314,464,1336,2025-01-30 09:53:47,830
4315,1060,2072,2025-02-11 21:16:50,200
4316,2865,1450,2025-02-19 16:17:46,596
4317,336,3443,2025-02-19 06:09:58,1064
4318,1990,211,2025-02-17 23:25:16,585
4319,183,260,2025-03-17 01:20:49,429
4320,3349,2081,2025-02-02 13:57:41,600
4321,1785,962,2025-02-11 15:27:33,200
4322,164,3191,2025-02-07 10:52:52,800
4323,75,1410,2025-03-01 06:54:45,900
4324,1378,3804,2025-03-07 04:54:10,200
4325,4377,1373,2025-02-03 10:02:13,753
4326,1772,2659,2025-02-25 04:43:34,1115
4327,3296,1194,2025-02-27 15:03:45,672
4328,1778,1078,2025-03-28 02:51:37,1287
4329,4070,3975,2025-02-19 11:09:21,1292
4330,1097,3501,2025-02-14 07:41:53,1240
4331,2685,199,2025-02-07 04:10:41,800
4332,3604,2790,2025-03-08 02:03:39,1206
4333,1466,428,2025-02-03 23:05:23,916
4334,3468,2169,2025-03-11 16:30:12,800
4335,3171,2531,2025-02-20 10:05:30,200
4336,1288,2001,2025-03-20 08:49:02,1025
4337,3997,1351,2025-02-22 06:36:19,1449
4338,3734,562,2025-01-24 21:01:37,400
4339,4448,2059,2025-03-03 02:12:12,400
4340,4478,3504,2025-02-22 17:32:15,1189
4341,1942,1745,2025-03-05 21:06:08,400
4342,399,158,2025-01-27 07:14:06,1385
4343,4252,471,2025-02-19 09:40:50,200
4344,3590,910,2025-02-21 14:23:07,1181
4345,4302,3830,2025-03-07 22:32:05,200
4346,2191,943,2025-02-15 02:54:23,900
4347,3492,956,2025-02-18 13:42:00,600
4348,4872,602,2025-02-09 07:22:31,200
4349,4290,3039,2025-02-17 17:27:18,676
4350,697,3303,2025-03-20 05:52:32,600
4351,3319,1146,2025-04-03 00:12:42,200
4352,2513,1487,2025-02-12 08:54:52,1450
4353,2793,2746,2025-02-09 07:34:08,600
4354,4361,1466,2025-03-19 09:02:36,1000
4355,3355,3007,2025-02-21 10:14:40,685
4356,2888,3898,2025-02-08 18:07:29,866
4357,1505,2572,2025-03-25 12:03:26,636
4358,2251,2766,2025-03-14 08:56:19,1000
4359,828,2560,2025-03-11 13:35:45,800
4360,1664,2571,2025-03-07 10:43:45,754
4361,4315,3641,2025-02-05 03:34:04,1223
4362,2418,1282,2025-03-12 19:56:48,436
4363,1574,861,2025-03-19 01:46:51,400
4364,3085,950,2025-03-11 17:12:01,827
4365,158,1599,2025-02-05 23:01:27,322
4366,4172,1502,2025-02-19 06:06:52,711
4367,4250,2346,2025-03-12 04:22:55,200
4368,4435,2661,2025-03-02 19:04:33,782
4369,3613,206,2025-04-01 13:25:07,1141
4370,866,247,2025-02-21 17:12:37,600
4371,4184,1264,2025-03-24 05:59:19,950
4372,4289,3705,2025-02-15 14:48:32,800
4373,1901,874,2025-02-08 03:02:38,724
4374,511,390,2025-02-16 00:21:25,812
4375,948,749,2025-03-17 20:59:30,800
4376,1648,726,2025-03-07 22:16:59,446
4377,1481,2505,2025-02-21 05:50:47,400
4378,1257,392,2025-02-06 13:08:46,600
4379,1476,154,2025-03-27 02:35:01,781
4380,1030,2654,2025-02-10 21:13:30,567
4381,2237,3931,2025-03-05 14:11:02,1000
4382,2666,2570,2025-03-03 14:56:54,1107
4383,2202,2028,2025-03-10 00:41:49,345
4384,4223,3249,2025-03-28 07:53:53,400
4385,4932,1459,2025-03-10 23:40:14,546
4386,2075,1886,2025-03-10 17:58:36,800
4387,1708,3891,2025-02-15 13:42:24,400
4388,3916,2355,2025-03-10 17:21:40,532
4389,3987,1166,2025-02-03 14:04:49,965
4390,2867,436,2025-03-20 22:49:01,200
4391,932,1600,2025-03-08 01:05:54,1245
4392,3975,1156,2025-02-17 21:03:03,1167
4393,2914,2329,2025-02-11 00:20:27,931
4394,1613,1327,2025-03-27 04:20:15,200
4395,4173,2113,2025-03-11 04:11:27,400
4396,1045,2471,2025-03-23 16:09:17,494
4397,3048,2704,2025-03-27 20:18:10,895
4398,3667,1590,2025-03-02 15:24:58,1132
4399,1953,3761,2025-02-11 07:38:39,803
4400,2098,2900,2025-03-16 03:38:42,518
4401,2142,959,2025-02-01 06:00:51,1000
4402,1488,3506,2025-03-04 00:03:34,600
4403,1855,1202,2025-03-19 20:41:12,318
4404,3871,3020,2025-03-06 08:05:03,600
4405,1912,2156,2025-02-22 12:03:56,600
4406,881,1506,2025-02-12 09:39:48,400
4407,834,739,2025-02-02 13:00:54,781
4408,3205,2945,2025-04-01 04:02:46,600
4409,4871,2868,2025-02-23 13:55:51,400
4410,3943,3911,2025-03-17 03:48:28,680
4411,2738,679,2025-03-08 10:54:55,636
4412,3335,2870,2025-02-02 11:39:57,400
4413,4497,3015,2025-02-14 16:24:50,399
4414,2818,3762,2025-03-31 02:13:01,200
4415,1038,781,2025-03-19 07:57:09,1373
4416,2867,3152,2025-03-01 02:37:11,1048
4417,2800,2020,2025-02-12 16:21:01,942
4418,3226,633,2025-03-09 17:53:16,1000
4419,680,425,2025-02-03 06:53:38,952
4420,2029,2127,2025-03-24 01:25:42,600
4421,1160,1739,2025-03-23 01:31:39,1409
4422,758,2975,2025-02-25 12:28:51,200
4423,4668,1638,2025-02-14 07:10:02,200
4424,2850,1291,2025-03-22 15:33:56,513
4425,141,3863,2025-01-26 17:52:34,1166
4426,2877,1367,2025-02-02 03:11:52,641
4427,4433,2409,2025-03-16 03:34:14,1134
4428,4935,2560,2025-03-13 03:35:45,400
4429,3498,2974,2025-03-19 03:20:25,470
4430,4119,2528,2025-03-18 03:00:53,800
4431,4542,2388,2025-02-28 16:07:11,1096
4432,638,3421,2025-02-03 13:32:30,371
4433,,3450,2025-02-22 13:59:47,200
4434,1414,473,2025-02-13 22:55:16,455
4435,3129,3351,2025-03-21 13:02:20,1056
4436,4691,3998,2025-03-16 23:50:15,877
4437,1183,490,2025-02-08 07:23:25,800
4438,2869,383,2025-02-01 09:09:25,600
4439,2508,3624,2025-02-10 13:01:52,1113
4440,464,2357,2025-02-04 11:58:06,1000
4441,4891,345,2025-03-10 21:18:00,771
4442,3053,838,2025-03-04 00:49:19,1245
4443,35,623,2025-02-15 02:25:18,666
4444,2297,1216,2025-03-08 09:35:57,519
4445,2917,2351,2025-02-19 20:08:08,724
4446,4433,1390,2025-04-01 12:47:12,592
4447,3494,3115,2025-03-22 12:34:55,600
4448,678,2449,2025-02-13 08:45:09,200
4449,2605,3975,2025-02-16 19:09:21,1146
4450,711,1109,2025-02-18 10:56:35,370
4451,3694,291,2025-03-06 19:19:50,200
