order_id,booking_id,order_datetime,total_cost,delivery_method,screen_id,seat_id
1368,1634,2025-02-28 11:07:31,11.96,QR,4,644284
1369,1610,2025-03-01 16:30:35,21.77,Manual,1,39015
1370,4864,2025-03-18 20:30:05,11.08,QR,1,26402
1371,1492,2025-02-10 09:43:13,13.37,Manual,3,425154
1372,547,2025-02-07 12:10:05,41.28,Manual,3,548399
1373,3251,2025-03-19 05:49:05,25.37,QR,3,526816
1374,4573,2025-02-07 21:02:45,4.67,Manual,3,385932
1375,1511,2025-02-22 17:39:43,21.28,QR,3,580374
1376,2035,2025-03-04 19:51:24,44.92,Manual,2,224198
1377,2469,2025-01-25 22:55:01,34.03,QR,4,840552
1378,3580,2025-02-22 02:27:11,23.83,QR,2,189468
1379,2941,2025-02-11 03:19:00,39.64,QR,1,82873
1380,1279,2025-02-20 05:57:26,27.38,Manual,4,831949
1381,2343,2025-02-26 03:46:15,9.34,Manual,1,101581
1382,4542,2025-02-24 05:23:55,29.61,Manual,3,498786
1383,1655,2025-01-23 23:47:29,8.73,QR,4,807182
1384,356,2025-02-02 18:36:51,34.95,Manual,1,26892
1385,2700,2025-03-13 15:16:03,13.14,Manual,2,260482
1386,2341,2025-03-24 17:23:43,18.02,Manual,4,736896
1387,15,2025-02-03 10:15:35,33.58,QR,4,622037
1388,1482,2025-03-05 12:08:22,32.7,QR,1,53510
1389,181,2025-02-06 04:42:43,38.3,Manual,3,551218
1390,2728,2025-03-14 22:20:25,8.17,Manual,4,740776
1391,3559,2025-03-25 10:31:27,7.31,QR,2,299814
1392,3773,2025-02-26 10:47:00,23.98,QR,3,573919
1393,4426,2025-02-02 03:13:52,35.49,Manual,2,223290
1394,2520,2025-01-21 22:11:50,7.16,QR,2,289665
1395,4891,2025-03-21 06:20:22,40.12,QR,1,125310
1396,2534,2025-03-22 07:40:55,37.63,QR,4,795158
1397,2179,2025-03-17 12:06:42,13.92,QR,1,116490
1398,1653,2025-03-09 12:44:17,21.19,QR,4,707733
1399,353,2025-03-27 03:20:41,26.84,Manual,2,276907
1400,4587,2025-02-26 08:43:42,30.16,QR,1,34517
1401,4957,2025-02-22 05:47:35,22.74,QR,2,281091
1402,4922,2025-03-17 00:17:16,35.99,Manual,4,845548
1403,561,2025-02-09 01:56:32,43.77,Manual,3,406075
1404,3012,2025-02-11 12:45:09,20.44,QR,1,14369
1405,146,2025-03-12 14:55:13,22.07,Manual,3,365204
1406,2204,2025-01-31 13:27:02,7.09,Manual,3,515584
1407,4637,2025-02-15 16:48:43,20.8,Manual,3,385216
1408,4859,2025-02-20 05:07:52,14.06,Manual,4,712646
1409,3424,2025-03-04 17:52:04,31.92,QR,1,65978
1410,4809,2025-03-08 20:15:53,25.09,QR,2,215903
1411,3853,2025-02-23 15:56:49,28.7,QR,3,587580
1412,1027,2025-02-12 19:06:02,28.24,Manual,4,605822
1413,3249,2025-01-28 06:35:57,17.99,Manual,4,625313
1414,3608,2025-04-03 14:04:41,24.01,Manual,4,661529
1415,1477,2025-02-16 07:12:05,33.07,QR,4,619001
1416,84,2025-03-16 21:55:14,13.39,Manual,3,452051
1417,883,2025-02-03 02:46:21,17.46,Manual,3,371193
1418,3085,2025-02-07 21:02:15,22.42,QR,4,613238
1419,2990,2025-03-18 16:11:42,32.51,QR,2,192219
1420,1974,2025-03-19 14:56:46,23.0,QR,2,317713
1421,4772,2025-01-27 18:36:29,11.38,QR,3,435531
1422,3216,2025-02-26 08:30:56,20.99,QR,4,667357
1423,815,2025-01-30 12:46:13,22.32,Manual,3,530326
1424,4996,2025-03-21 12:17:35,26.02,Manual,3,451986
1425,1229,2025-02-21 04:00:19,17.46,QR,1,26286
1426,2414,2025-02-25 00:07:39,14.06,QR,3,494634
1427,3063,2025-02-11 17:55:32,9.01,QR,1,54932
1428,3206,2025-02-03 06:34:51,19.03,QR,2,162061
1429,1031,2025-02-01 16:24:30,32.42,Manual,2,334651
1430,2439,2025-02-23 12:49:11,8.17,Manual,1,94218
1431,4026,2025-03-27 22:12:22,18.58,Manual,2,252811
1432,1613,2025-02-01 21:26:25,26.7,QR,3,585917
1433,1315,2025-02-27 21:08:51,18.02,Manual,4,609995
1434,3482,2025-02-15 09:05:06,8.17,QR,3,376917
1435,4038,2025-02-14 14:30:17,28.78,Manual,2,208351
1436,1179,2025-03-19 17:02:59,20.87,QR,4,650760
1437,3963,2025-03-07 11:06:34,34.16,QR,2,310204
1438,1826,2025-03-04 23:09:17,9.32,Manual,1,19532
1439,4886,2025-03-18 00:12:26,8.04,Manual,3,467459
1440,4679,2025-02-24 13:29:36,24.81,QR,4,611939
1441,4218,2025-03-08 12:30:45,13.61,Manual,2,153360
1442,127,2025-03-07 01:26:42,29.79,Manual,1,94365
1443,1645,2025-02-02 16:24:00,14.04,QR,1,120706
1444,2747,2025-02-19 00:03:18,7.09,QR,2,348592
1445,2286,2025-02-16 15:24:33,8.26,QR,3,561530
1446,2378,2025-03-05 02:07:42,25.12,QR,2,307946
1447,4302,2025-02-19 03:50:01,36.08,Manual,4,846427
1448,2586,2025-03-23 04:51:27,9.34,QR,2,213070
1449,2749,2025-03-24 23:44:30,19.7,Manual,3,360789
1450,2692,2025-03-02 17:32:47,21.71,Manual,3,414507
1451,935,2025-03-16 03:08:26,10.0,Manual,1,35414
1452,471,2025-02-05 01:45:50,30.57,QR,2,317056
1453,3782,2025-02-15 03:12:05,22.05,QR,4,619196
1454,3436,2025-02-13 03:11:21,9.01,Manual,1,62022
1455,4660,2025-03-25 17:47:39,11.5,QR,2,260675
1456,892,2025-03-03 17:11:37,7.03,QR,4,817486
1457,2546,2025-02-22 12:51:37,41.12,Manual,4,781874
1458,1605,2025-01-29 07:13:59,47.86,QR,1,129267
1459,187,2025-03-07 14:48:49,37.86,QR,3,552283
1460,824,2025-02-09 15:33:02,27.46,QR,4,769170
1461,4139,2025-03-08 17:20:02,11.51,QR,4,782076
1462,4899,2025-03-21 21:03:53,16.08,QR,1,88411
1463,2077,2025-02-20 23:14:09,24.1,QR,3,378318
1464,3020,2025-02-08 05:08:25,21.53,QR,1,117370
1465,4098,2025-03-07 00:11:25,18.02,QR,1,70372
1466,1394,2025-02-16 13:45:23,4.69,Manual,3,378880
1467,2663,2025-02-04 14:59:35,21.19,QR,3,354602
1468,229,2025-03-12 06:04:37,13.14,Manual,1,39667
1469,347,2025-03-06 15:01:38,19.85,QR,3,504687
1470,132,2025-02-13 14:38:16,39.41,QR,4,734368
1471,2240,2025-03-30 07:39:13,16.52,QR,2,253635
1472,4240,2025-01-27 05:25:23,26.01,Manual,2,305736
1473,3925,2025-03-23 11:36:39,34.71,Manual,2,297602
1474,3328,2025-04-03 19:14:16,8.17,Manual,3,436555
1475,252,2025-03-14 02:56:25,17.49,Manual,4,746203
1476,4501,2025-01-30 23:52:22,19.28,QR,2,287542
1477,2219,2025-03-17 03:33:54,14.62,QR,1,28812
1478,1775,2025-03-21 22:21:15,26.34,QR,1,38200
1479,2386,2025-01-30 06:05:14,33.71,QR,4,628278
1480,34,2025-03-29 07:36:09,18.58,QR,3,567818
1481,1684,2025-03-15 09:59:31,20.63,QR,4,843841
1482,586,2025-01-31 05:27:39,12.58,QR,4,781284
1483,799,2025-02-17 15:08:02,33.95,Manual,4,629621
1484,4645,2025-03-03 19:24:24,16.08,Manual,2,212713
1485,2223,2025-04-01 03:23:17,22.32,Manual,3,467696
1486,559,2025-03-11 00:03:59,14.34,QR,4,723924
1487,1244,2025-02-10 01:39:07,20.59,Manual,1,53400
1488,3108,2025-02-13 17:33:26,28.52,QR,4,842160
1489,4350,2025-03-20 06:10:32,9.29,QR,4,675603
1490,583,2025-02-12 22:31:36,36.28,QR,1,110151
1491,4058,2025-02-01 00:17:14,39.63,Manual,1,68626
1492,2569,2025-03-23 06:07:20,29.68,QR,4,687566
1493,2389,2025-02-07 08:06:15,38.21,QR,3,435852
1494,3574,2025-03-10 19:49:16,21.19,QR,1,123168
1495,1746,2025-02-08 05:07:08,41.75,QR,4,764085
1496,2006,2025-01-31 09:06:28,7.03,Manual,1,19062
1497,1777,2025-03-04 17:03:21,11.7,QR,2,236870
1498,3242,2025-02-18 19:00:24,26.63,Manual,1,60635
1499,4101,2025-02-04 05:57:55,8.73,Manual,1,8238
1500,1692,2025-02-04 06:23:07,13.99,Manual,1,27943
1501,3191,2025-01-31 06:10:13,13.42,Manual,3,542835
1502,4905,2025-03-26 20:29:33,9.29,QR,2,313933
1503,4774,2025-04-02 19:18:02,21.18,Manual,1,34312
1504,19,2025-03-12 22:42:16,13.14,Manual,4,706756
1505,3427,2025-02-23 19:00:51,28.16,QR,3,566765
1506,343,2025-02-01 17:33:01,8.17,Manual,4,840575
1507,2347,2025-02-26 12:07:28,14.12,QR,3,438360
1508,3402,2025-02-06 23:09:59,4.05,QR,1,14070
1509,3300,2025-03-17 20:26:42,7.31,Manual,1,81306
1510,3727,2025-03-24 14:46:43,15.48,QR,4,812855
1511,1532,2025-02-16 16:10:27,9.34,Manual,1,129883
1512,1553,2025-03-06 07:07:31,26.88,QR,2,286291
1513,4685,2025-02-16 16:17:07,31.14,QR,2,326301
1514,4765,2025-03-15 12:05:02,18.64,QR,2,191198
1515,3831,2025-03-22 14:16:26,23.08,Manual,4,788916
1516,865,2025-03-15 11:14:54,23.82,Manual,4,603859
1517,2711,2025-02-26 19:25:16,17.46,QR,4,644677
1518,3952,2025-01-28 01:18:10,4.69,Manual,4,711861
1519,4754,2025-02-22 16:06:11,18.69,Manual,4,802694
1520,562,2025-03-13 02:19:09,9.34,Manual,3,370524
1521,3464,2025-02-26 03:10:28,21.0,QR,1,107134
1522,1059,2025-02-01 18:18:48,24.34,QR,2,244846
1523,4775,2025-02-07 21:58:02,32.34,QR,2,304413
1524,1630,2025-02-22 17:07:00,33.72,QR,1,143377
1525,574,2025-03-26 22:53:22,14.72,Manual,2,288206
1526,4066,2025-02-10 05:24:01,35.96,Manual,4,663033
1527,1831,2025-03-08 10:32:17,11.75,Manual,2,334018
1528,3594,2025-03-06 11:20:14,11.72,QR,3,486530
1529,4116,2025-03-17 19:10:16,14.18,Manual,4,770220
1530,4246,2025-03-16 07:11:53,13.65,QR,3,460756
1531,1735,2025-03-02 05:40:15,19.17,QR,1,44907
1532,4873,2025-02-08 19:20:04,32.48,QR,1,31948
1533,3970,2025-02-20 05:28:38,16.52,QR,4,801492
1534,2559,2025-02-26 12:43:56,23.64,Manual,1,50168
1535,3668,2025-04-04 21:13:33,33.16,QR,2,313819
1536,3956,2025-02-23 22:49:00,9.66,QR,3,573261
1537,2290,2025-03-08 10:18:57,8.04,QR,3,596356
1538,2947,2025-03-25 20:15:52,9.38,Manual,4,775642
1539,2340,2025-03-11 12:24:07,20.05,QR,1,22852
1540,5001,2025-02-15 09:29:08,24.71,QR,4,656665
1541,1110,2025-02-03 12:16:02,17.22,QR,1,72340
1542,355,2025-03-26 21:48:41,11.34,Manual,4,661538
1543,3109,2025-03-12 20:58:02,29.82,QR,2,191040
1544,3585,2025-02-11 04:56:19,41.05,Manual,1,84836
1545,337,2025-03-25 12:50:35,22.84,QR,1,105674
1546,82,2025-02-08 21:13:33,14.25,Manual,4,845784
1547,3992,2025-02-09 07:03:02,14.0,QR,2,253285
1548,1894,2025-03-19 06:05:47,35.75,QR,2,341371
1549,1572,2025-03-01 17:38:43,4.05,Manual,3,385032
1550,4866,2025-03-04 12:30:02,31.6,QR,4,722410
1551,3058,2025-02-28 06:43:10,18.99,Manual,3,561281
1552,1316,2025-02-05 01:48:15,38.41,Manual,3,435971
1553,3593,2025-02-13 08:55:33,9.32,Manual,2,319441
1554,1678,2025-02-05 13:16:12,12.7,QR,2,229404
1555,475,2025-02-04 04:00:59,18.81,QR,1,13975
1556,765,2025-03-25 05:30:33,46.66,QR,1,55502
1557,3467,2025-02-26 02:07:00,21.27,QR,3,468296
1558,2134,2025-02-07 14:22:27,25.69,Manual,2,269656
1559,1508,2025-03-27 11:34:50,30.74,QR,4,761721
1560,4690,2025-02-06 12:16:34,19.17,QR,4,601051
1561,455,2025-03-18 06:37:04,27.59,QR,1,74898
1562,3697,2025-03-03 00:22:30,14.18,Manual,4,835674
1563,1257,2025-02-07 08:52:21,25.08,Manual,1,120881
1564,3209,2025-03-26 03:54:45,29.24,Manual,2,215715
1565,4790,2025-02-16 19:43:17,33.68,QR,1,44247
1566,4086,2025-03-18 03:42:49,28.18,QR,3,408865
1567,1169,2025-01-31 20:14:39,36.91,Manual,2,154683
1568,3041,2025-03-26 14:49:38,17.42,QR,1,141783
1569,4477,2025-03-01 05:27:06,20.69,Manual,1,29274
1570,1838,2025-02-25 08:18:02,28.01,Manual,4,722288
1571,4628,2025-02-20 02:42:23,11.64,QR,1,50265
1572,921,2025-03-20 22:40:46,37.05,Manual,3,589105
1573,1697,2025-03-03 06:28:44,12.19,QR,2,284758
1574,2696,2025-03-22 10:07:19,29.32,Manual,2,263638
1575,489,2025-03-06 05:26:27,14.32,Manual,3,426113
1576,2015,2025-03-04 06:04:46,23.56,QR,1,78871
1577,4441,2025-03-10 21:19:00,14.6,QR,1,51704
1578,2643,2025-02-22 00:49:23,21.61,Manual,4,716973
1579,3844,2025-03-22 10:17:50,14.19,QR,3,353258
1580,1927,2025-03-02 16:21:17,14.62,QR,4,807695
1581,4730,2025-03-18 17:49:44,20.45,QR,4,788033
1582,2503,2025-02-23 19:54:24,32.24,Manual,1,114538
1583,3369,2025-02-04 21:06:10,14.03,Manual,4,735373
1584,499,2025-02-06 14:03:38,9.94,Manual,1,95381
1585,3096,2025-02-12 05:36:05,37.24,QR,3,427494
1586,4703,2025-03-25 16:09:53,17.55,QR,4,756383
1587,1448,2025-03-07 20:32:38,42.27,Manual,3,568087
1588,604,2025-03-05 22:28:25,19.18,QR,3,444939
1589,2146,2025-02-06 15:34:10,12.14,QR,4,629251
1590,3914,2025-02-15 02:12:00,36.36,Manual,4,652118
1591,3600,2025-02-22 20:14:45,13.52,Manual,4,693241
1592,720,2025-02-05 15:45:48,29.4,Manual,4,646502
1593,2140,2025-03-23 06:16:22,19.85,QR,2,252840
1594,3457,2025-02-07 04:47:39,33.51,QR,2,232671
1595,1078,2025-03-21 10:20:47,41.68,Manual,4,668333
1596,4483,2025-02-11 20:48:58,45.86,Manual,1,79450
1597,3295,2025-02-07 08:48:42,31.54,Manual,3,538757
1598,885,2025-02-23 10:09:54,24.9,Manual,2,269905
1599,3290,2025-02-07 17:51:15,4.97,Manual,3,413394
1600,2587,2025-02-24 06:16:49,41.65,QR,3,586646
1601,563,2025-02-05 15:10:25,12.91,QR,4,620994
1602,3983,2025-02-23 05:27:46,25.63,Manual,2,224643
1603,4603,2025-03-21 15:05:06,4.66,QR,4,820920
1604,4980,2025-03-10 21:58:00,4.05,Manual,1,53776
1605,552,2025-02-21 02:15:06,7.03,Manual,3,403674
1606,1898,2025-03-07 00:45:44,31.91,QR,4,702952
1607,2993,2025-01-28 04:24:55,28.24,QR,2,176677
1608,4423,2025-02-14 07:31:02,31.37,Manual,2,277476
1609,4575,2025-03-31 06:51:52,16.41,QR,4,693878
1610,2585,2025-03-05 03:36:13,19.66,QR,3,365203
1611,3113,2025-02-15 00:54:55,28.22,Manual,1,8107
1612,4346,2025-02-15 02:57:23,26.5,QR,1,141322
1613,2293,2025-01-26 22:02:29,20.22,Manual,1,92066
1614,2536,2025-03-28 14:24:38,19.56,Manual,1,25030
1615,3841,2025-03-03 08:59:47,13.64,Manual,2,203917
1616,1422,2025-02-28 03:00:40,40.38,Manual,2,156034
1617,3834,2025-02-28 09:26:51,25.41,QR,2,184162
1618,4259,2025-03-09 20:47:11,27.34,Manual,2,160339
1619,1447,2025-02-13 17:06:50,26.84,Manual,1,441
1620,2988,2025-02-20 08:31:33,8.04,QR,3,534736
1621,4950,2025-02-15 18:25:58,25.91,Manual,1,65470
1622,4958,2025-03-29 15:34:44,35.03,Manual,1,141167
1623,724,2025-02-05 07:21:48,10.73,QR,1,52436
1624,2000,2025-03-24 16:20:38,42.44,QR,1,131754
1625,4647,2025-02-11 00:15:08,29.01,QR,3,578954
1626,3268,2025-02-28 10:32:05,33.46,Manual,2,205116
1627,1997,2025-03-04 21:53:24,15.37,QR,2,214196
1628,3384,2025-01-28 00:18:28,29.66,QR,2,236020
1629,862,2025-02-22 21:04:06,16.34,Manual,2,293558
1630,4486,2025-03-13 08:03:13,21.94,Manual,1,146900
1631,3529,2025-02-12 17:36:57,13.28,QR,1,127872
1632,3486,2025-02-10 06:07:03,30.2,QR,3,480132
1633,959,2025-03-26 02:27:57,12.55,QR,1,4260
1634,4743,2025-03-09 23:11:57,23.79,QR,3,514254
1635,1909,2025-02-06 01:23:27,12.56,Manual,2,269670
1636,2831,2025-02-06 02:16:18,18.02,Manual,2,212122
1637,1628,2025-03-14 10:05:57,18.58,QR,2,193085
1638,198,2025-03-27 11:36:25,29.93,Manual,1,21007
1639,1368,2025-02-10 10:20:15,32.25,QR,2,314525
1640,3317,2025-03-20 18:05:18,22.81,QR,2,268516
1641,4961,2025-02-25 08:16:15,28.66,QR,2,321192
1642,4722,2025-02-09 11:28:01,23.24,Manual,3,488449
1643,94,2025-03-10 03:08:02,6.57,Manual,4,648191
1644,3123,2025-03-09 02:20:12,15.4,Manual,2,251332
1645,911,2025-02-21 14:16:33,31.25,QR,1,91025
1646,2261,2025-02-03 07:00:43,16.52,QR,2,245870
1647,505,2025-02-04 16:40:18,15.53,QR,2,294468
1648,4936,2025-02-16 16:46:03,23.16,QR,1,52133
1649,4616,2025-02-08 06:06:08,24.69,Manual,4,622283
1650,313,2025-03-21 16:29:40,24.08,QR,1,128111
1651,1408,2025-03-10 17:58:27,8.7,Manual,4,686569
1652,2762,2025-02-22 09:52:57,36.76,Manual,4,821203
1653,3784,2025-03-03 10:23:44,21.49,QR,3,474172
1654,90,2025-03-18 03:52:39,41.22,QR,2,306189
1655,1102,2025-02-23 01:42:11,32.68,Manual,3,406420
1656,890,2025-02-20 14:30:03,33.62,Manual,4,662385
1657,3102,2025-01-30 20:51:30,21.17,Manual,3,541942
1658,1265,2025-02-20 14:22:11,17.46,QR,3,500724
1659,1248,2025-02-02 12:55:45,13.67,QR,3,399479
1660,1595,2025-03-13 12:08:03,13.14,Manual,1,108747
1661,422,2025-03-11 19:00:27,21.23,Manual,4,686704
1662,4830,2025-02-16 21:27:37,8.17,QR,2,207799
1663,4544,2025-03-04 11:29:58,29.65,Manual,1,76205
1664,3587,2025-03-26 04:19:13,7.16,Manual,4,837817
1665,314,2025-03-11 17:36:38,39.51,QR,1,93551
1666,2141,2025-03-15 09:07:29,12.53,Manual,4,736278
1667,571,2025-03-10 18:59:48,26.12,QR,3,597824
1668,913,2025-03-09 22:13:04,32.97,Manual,1,63754
1669,4995,2025-02-18 15:59:21,7.03,QR,2,269249
1670,866,2025-02-19 05:16:35,33.35,Manual,2,171732
1671,928,2025-03-24 22:06:16,32.78,Manual,2,320694
1672,4297,2025-02-21 05:09:00,43.74,QR,4,652030
1673,396,2025-03-27 18:50:01,29.73,Manual,2,155485
1674,1054,2025-03-16 09:38:09,35.76,QR,2,312895
1675,1072,2025-03-09 13:38:39,9.94,QR,1,81799
1676,576,2025-02-01 19:58:00,20.63,Manual,1,25733
1677,1113,2025-02-01 19:42:35,21.58,Manual,3,439652
1678,2819,2025-02-28 09:45:16,18.72,QR,4,785489
1679,493,2025-02-13 17:44:35,32.4,Manual,4,817201
1680,1698,2025-02-07 22:43:25,22.45,Manual,4,731184
1681,3465,2025-02-19 03:13:40,24.64,QR,2,342983
1682,1865,2025-03-16 00:21:49,37.31,QR,2,253035
1683,4187,2025-02-09 20:19:57,7.31,Manual,3,506322
1684,1559,2025-03-25 22:59:16,9.32,QR,3,598387
1685,1026,2025-03-07 05:10:16,18.68,QR,4,845619
1686,3043,2025-02-13 03:07:33,13.82,Manual,4,742535
1687,4270,2025-03-21 18:02:55,13.8,QR,2,218747
1688,4082,2025-01-31 17:17:07,31.16,Manual,1,21206
1689,3174,2025-02-04 13:23:49,14.06,QR,4,782434
1690,3371,2025-03-28 19:24:00,27.05,Manual,3,562729
1691,1571,2025-02-17 14:23:16,25.37,Manual,4,644676
1692,2082,2025-02-15 07:51:50,19.88,Manual,4,603689
1693,3320,2025-02-16 10:25:04,18.63,Manual,3,540768
1694,4834,2025-01-23 15:01:14,17.46,QR,3,535531
1695,566,2025-02-25 13:16:48,20.48,QR,1,122126
1696,888,2025-03-05 18:43:40,14.62,Manual,4,695209
1697,1485,2025-03-10 03:55:16,26.58,Manual,1,14609
1698,3340,2025-01-29 01:21:43,21.27,QR,1,85128
1699,2731,2025-03-18 17:09:50,20.49,Manual,3,353286
1700,3849,2025-02-06 14:07:13,28.94,Manual,2,200593
1701,4199,2025-02-12 16:44:51,31.37,Manual,1,12251
1702,2034,2025-02-23 16:32:36,36.06,Manual,4,611856
1703,2798,2025-02-03 21:18:41,17.16,Manual,3,370018
1704,3222,2025-03-09 15:57:09,30.76,QR,3,478930
1705,1237,2025-03-04 09:54:54,4.05,Manual,3,549372
1706,2563,2025-02-23 05:19:21,15.33,QR,1,61997
1707,4010,2025-02-18 07:08:19,13.14,QR,4,672760
1708,2132,2025-02-11 02:50:05,30.1,Manual,2,230888
1709,1311,2025-03-14 03:14:33,30.89,QR,2,327291
1710,4753,2025-03-20 18:36:10,8.04,QR,3,439334
1711,3783,2025-03-26 00:42:23,23.61,Manual,2,349284
1712,2826,2025-02-04 19:06:18,9.29,Manual,2,298399
1713,902,2025-02-07 06:32:32,10.12,QR,3,592822
1714,1252,2025-03-03 19:32:56,17.33,QR,4,647909
1715,2818,2025-03-14 05:11:48,26.68,Manual,3,442573
1716,1032,2025-01-29 14:51:40,4.97,QR,2,237041
1717,3788,2025-02-24 21:16:51,26.58,QR,1,24126
1718,3597,2025-02-09 01:21:34,31.91,Manual,1,16555
1719,4854,2025-03-01 22:08:09,7.09,QR,4,784699
1720,3568,2025-02-16 11:20:23,52.32,QR,3,592089
1721,1766,2025-01-26 09:59:05,30.26,Manual,2,318947
1722,3715,2025-04-02 10:45:47,20.59,Manual,2,330679
1723,4396,2025-03-23 16:19:17,31.96,QR,3,467695
1724,2108,2025-01-28 23:50:09,28.23,QR,1,47084
1725,1410,2025-03-19 00:01:56,34.15,QR,3,486773
1726,1744,2025-03-20 20:20:26,4.35,QR,1,35473
1727,4907,2025-03-18 04:05:12,27.75,Manual,2,190367
1728,64,2025-02-09 05:05:15,13.67,Manual,4,658963
1729,869,2025-03-20 16:32:29,26.5,QR,4,715855
1730,2250,2025-03-26 17:07:21,32.41,Manual,3,436137
1731,4856,2025-02-16 00:28:06,16.34,Manual,1,16119
1732,966,2025-03-16 13:57:11,22.46,Manual,2,160294
1733,2966,2025-03-04 23:56:01,17.6,QR,4,701987
1734,4556,2025-03-01 15:47:47,23.02,Manual,3,355208
1735,1631,2025-03-17 09:40:15,7.16,QR,3,583750
1736,1614,2025-03-03 08:41:33,13.67,QR,3,530070
1737,2135,2025-03-07 22:04:53,8.17,QR,2,271922
1738,3890,2025-03-05 04:07:37,24.2,QR,2,290559
1739,2206,2025-02-07 16:17:05,30.54,QR,1,71793
1740,3107,2025-03-05 23:34:32,15.19,Manual,1,79281
1741,3081,2025-03-20 13:40:40,20.55,Manual,1,28348
1742,4055,2025-03-10 18:33:57,8.72,Manual,1,58818
1743,3673,2025-02-21 16:04:00,31.18,Manual,1,143356
1744,3483,2025-03-11 15:16:14,32.59,Manual,1,141643
1745,3188,2025-03-14 06:07:23,17.05,Manual,1,55311
1746,1934,2025-02-12 19:12:14,29.23,Manual,3,498182
1747,3968,2025-03-31 10:27:55,9.32,Manual,4,673998
1748,1180,2025-03-01 04:53:19,18.64,QR,1,62587
1749,3122,2025-02-05 00:13:56,31.2,QR,2,313443
1750,4896,2025-03-11 05:44:52,31.28,QR,1,30388
1751,1412,2025-03-16 05:13:51,38.89,Manual,1,129113
1752,4290,2025-02-03 05:45:42,33.16,QR,2,218995
1753,2085,2025-03-20 13:51:55,42.64,Manual,4,795062
1754,2573,2025-03-16 23:55:12,4.66,QR,1,126244
1755,417,2025-02-04 23:21:14,8.04,Manual,4,664214
1756,1809,2025-02-18 21:58:19,33.89,Manual,4,669487
1757,1536,2025-03-06 00:16:02,26.28,QR,2,244340
1758,4194,2025-03-16 15:59:14,13.79,QR,3,473377
1759,4011,2025-02-05 17:20:53,29.82,Manual,3,359613
1760,597,2025-02-21 12:18:16,29.04,QR,2,307365
1761,319,2025-03-20 13:01:07,7.09,Manual,4,838305
1762,1385,2025-04-03 02:56:35,24.02,QR,2,268392
1763,2214,2025-02-15 20:52:16,12.77,Manual,4,684412
1764,695,2025-02-26 23:57:08,20.12,QR,1,98344
1765,191,2025-03-07 23:52:39,28.92,Manual,4,796587
1766,351,2025-02-26 14:18:03,20.76,QR,2,196357
1767,3913,2025-01-30 16:18:23,34.73,QR,1,133311
1768,3669,2025-02-25 18:14:39,51.22,Manual,3,390794
1769,3491,2025-02-28 14:03:13,16.08,QR,3,432389
1770,487,2025-02-28 13:44:57,8.1,QR,4,821113
1771,333,2025-01-28 02:33:44,8.73,Manual,2,313160
1772,1003,2025-03-23 16:59:26,29.99,QR,2,258462
1773,4273,2025-03-10 22:41:53,18.39,QR,1,74218
1774,2402,2025-02-03 17:29:55,10.77,QR,2,176664
1775,76,2025-03-01 07:44:13,23.79,QR,3,481344
1776,728,2025-02-09 10:46:49,22.71,Manual,4,685024
1777,282,2025-03-28 05:20:21,36.69,QR,1,60019
1778,1242,2025-01-31 19:07:16,44.02,Manual,4,835802
1779,3877,2025-02-18 23:15:14,13.14,Manual,1,42718
1780,979,2025-02-16 09:26:01,32.16,QR,2,250424
1781,4089,2025-02-09 18:27:50,35.19,Manual,4,603738
1782,2385,2025-02-10 23:50:28,9.34,Manual,3,446745
1783,1471,2025-03-07 18:02:06,14.25,Manual,4,834592
1784,533,2025-03-19 11:22:38,22.88,QR,2,237419
1785,2897,2025-03-15 07:47:08,4.69,Manual,1,77252
1786,2577,2025-03-09 03:39:15,18.05,QR,3,500158
1787,891,2025-02-21 04:58:39,8.7,Manual,2,276342
1788,3915,2025-03-09 00:51:40,19.23,Manual,4,695213
1789,2810,2025-02-01 06:09:25,42.21,Manual,2,256715
1790,1700,2025-02-06 21:38:27,41.68,Manual,3,448356
1791,1156,2025-02-28 19:54:35,16.8,QR,1,64334
1792,4613,2025-03-06 14:38:07,22.71,Manual,4,751243
1793,2249,2025-03-20 03:12:42,19.23,QR,4,675784
1794,3938,2025-03-21 16:36:53,37.75,QR,1,83596
1795,4037,2025-03-09 09:08:17,19.31,Manual,2,325472
1796,2674,2025-02-05 05:16:08,9.38,Manual,3,463779
1797,4078,2025-03-05 01:35:59,23.15,Manual,2,337172
1798,3516,2025-02-13 05:54:24,26.63,QR,2,301052
1799,3775,2025-03-03 22:46:09,22.66,QR,2,270868
1800,4991,2025-03-18 07:26:14,18.12,QR,4,720753
1801,3086,2025-03-20 22:30:10,25.11,Manual,4,841444
1802,1770,2025-03-19 18:18:42,25.05,QR,1,116496
1803,4189,2025-02-17 16:18:29,33.43,Manual,1,97556
1804,2920,2025-02-27 22:35:18,8.04,Manual,4,691886
1805,3019,2025-03-12 07:26:51,4.69,QR,4,635550
1806,3813,2025-01-24 12:26:02,19.04,Manual,4,721477
1807,1994,2025-03-23 23:26:21,16.08,QR,1,60072
1808,3556,2025-03-13 00:46:00,18.67,Manual,4,775295
1809,365,2025-02-18 01:36:40,38.19,Manual,4,781625
1810,1414,2025-03-03 16:38:59,30.61,Manual,1,11529
1811,4480,2025-03-25 09:52:14,11.55,Manual,3,437124
1812,1040,2025-02-25 20:56:43,21.18,Manual,3,526286
1813,2839,2025-02-04 21:33:46,28.21,QR,2,161898
