ticket_id,booking_id,show_seat_id,qr_code,delivery_method,is_downloaded,scanned_at
12393,4163,164941,TICKET-12393-8164,WhatsApp,True,2025-02-25 22:14:32
12394,4163,164875,TICKET-12394-3892,WhatsApp,False,2025-02-25 22:14:32
12395,4163,164999,TICKET-12395-3579,App,False,2025-02-25 22:14:32
12396,4164,722133,TICKET-12396-3102,WhatsApp,False,2025-02-25 05:41:05
12397,4164,722058,TICKET-12397-7833,App,False,2025-02-25 05:41:05
12398,4164,722092,TICKET-12398-8967,WhatsApp,True,2025-02-25 05:41:05
12399,4165,456109,TICKET-12399-7885,App,True,2025-02-14 00:06:47
12400,4165,456042,TICKET-12400-6137,App,False,2025-02-14 00:06:47
12401,4165,456214,TICKET-12401-3608,WhatsApp,False,
12402,4165,456079,TICKET-12402-2677,App,True,2025-02-14 00:06:47
12403,4165,456090,TICKET-12403-1388,App,True,
12404,4166,36622,TICKET-12404-5296,App,True,
12405,4166,36655,TICKET-12405-7964,WhatsApp,True,2025-03-10 10:54:39
12406,4166,36608,TICKET-12406-7977,WhatsApp,False,2025-03-10 10:54:39
12407,4166,36744,TICKET-12407-5074,WhatsApp,True,2025-03-10 10:54:39
12408,4166,36645,TICKET-12408-4044,App,False,2025-03-10 10:54:39
12409,4167,820181,TICKET-12409-6372,WhatsApp,True,2025-02-20 03:06:43
12410,4167,820056,TICKET-12410-5930,App,True,2025-02-20 03:06:43
12411,4167,820196,TICKET-12411-1685,App,True,2025-02-20 03:06:43
12412,4167,820021,TICKET-12412-5019,WhatsApp,False,2025-02-20 03:06:43
12413,4167,820162,TICKET-12413-7323,WhatsApp,True,2025-02-20 03:06:43
12414,4168,604062,TICKET-12414-5911,App,False,2025-03-09 00:30:42
12415,4169,346507,TICKET-12415-7679,App,True,
12416,4169,346542,TICKET-12416-9959,App,True,2025-03-13 04:42:46
12417,4169,346560,TICKET-12417-3600,WhatsApp,False,2025-03-13 04:42:46
12418,4169,346419,TICKET-12418-1976,WhatsApp,True,2025-03-13 04:42:46
12419,4170,510363,TICKET-12419-4478,WhatsApp,False,2025-04-03 17:50:00
12420,4171,629998,TICKET-12420-7693,WhatsApp,True,
12421,4171,629773,TICKET-12421-6526,WhatsApp,True,2025-02-20 13:28:29
12422,4172,125724,TICKET-12422-9818,App,False,2025-03-21 10:20:01
12423,4173,313212,TICKET-12423-8338,App,True,2025-03-11 15:25:06
12424,4173,313204,TICKET-12424-9975,WhatsApp,False,2025-03-11 15:25:06
12425,4173,313329,TICKET-12425-2457,WhatsApp,False,2025-03-11 15:25:06
12426,4173,313354,TICKET-12426-9769,App,False,2025-03-11 15:25:06
12427,4173,313372,TICKET-12427-8561,WhatsApp,False,2025-03-11 15:25:06
12428,4174,634114,TICKET-12428-7866,WhatsApp,False,2025-03-04 22:19:13
12429,4174,634081,TICKET-12429-6250,WhatsApp,True,2025-03-04 22:19:13
12430,4174,634103,TICKET-12430-7227,App,False,2025-03-04 22:19:13
12431,4175,668739,TICKET-12431-7441,App,False,2025-04-01 00:36:09
12432,4175,668583,TICKET-12432-3399,WhatsApp,True,2025-04-01 00:36:09
12433,4176,282342,TICKET-12433-3900,WhatsApp,False,2025-03-31 17:13:24
12434,4176,282361,TICKET-12434-2168,App,True,
12435,4177,663943,TICKET-12435-8447,WhatsApp,True,2025-03-29 18:41:08
12436,4178,193555,TICKET-12436-1054,WhatsApp,False,2025-03-14 00:12:30
12437,4178,193569,TICKET-12437-9464,App,False,
12438,4178,193473,TICKET-12438-5549,App,False,2025-03-14 00:12:30
12439,4179,14659,TICKET-12439-3793,App,True,2025-03-14 00:29:16
12440,4179,14653,TICKET-12440-5622,App,True,2025-03-14 00:29:16
12441,4179,14553,TICKET-12441-4346,App,False,
12442,4179,14578,TICKET-12442-6882,WhatsApp,True,2025-03-14 00:29:16
12443,4179,14580,TICKET-12443-5833,App,False,2025-03-14 00:29:16
12444,4180,514314,TICKET-12444-7494,App,False,2025-03-13 00:58:57
12445,4180,514365,TICKET-12445-2099,WhatsApp,True,2025-03-13 00:58:57
12446,4180,514409,TICKET-12446-4553,App,True,
12447,4181,256028,TICKET-12447-1337,App,False,2025-02-19 02:38:07
12448,4182,669810,TICKET-12448-9059,App,False,2025-03-18 15:29:10
12449,4182,669973,TICKET-12449-8024,App,False,
12450,4183,97894,TICKET-12450-9926,App,False,
12451,4183,97847,TICKET-12451-2432,App,False,2025-02-22 09:38:01
12452,4183,97911,TICKET-12452-8750,WhatsApp,False,
12453,4183,97809,TICKET-12453-6317,WhatsApp,False,2025-02-22 09:38:01
12454,4183,97924,TICKET-12454-2011,App,False,2025-02-22 09:38:01
12455,4184,455321,TICKET-12455-2184,App,True,2025-03-17 10:13:09
12456,4184,455498,TICKET-12456-6754,App,True,
12457,4185,489262,TICKET-12457-5874,WhatsApp,False,2025-04-05 00:33:30
12458,4185,489352,TICKET-12458-1928,WhatsApp,True,2025-04-05 00:33:30
12459,4185,489300,TICKET-12459-4357,WhatsApp,True,2025-04-05 00:33:30
12460,4185,489335,TICKET-12460-7762,App,True,2025-04-05 00:33:30
12461,4185,489441,TICKET-12461-8060,WhatsApp,True,2025-04-05 00:33:30
12462,4186,109378,TICKET-12462-9594,WhatsApp,True,2025-03-17 12:08:37
12463,4186,109357,TICKET-12463-1077,WhatsApp,False,2025-03-17 12:08:37
12464,4186,109353,TICKET-12464-9004,WhatsApp,False,2025-03-17 12:08:37
12465,4186,109430,TICKET-12465-6212,App,False,2025-03-17 12:08:37
12466,4187,506322,TICKET-12466-5253,App,True,
12467,4187,506450,TICKET-12467-8014,App,True,2025-02-13 20:03:57
12468,4188,831961,TICKET-12468-5109,App,True,2025-03-02 20:45:26
12469,4188,831981,TICKET-12469-7435,WhatsApp,True,2025-03-02 20:45:26
12470,4188,831900,TICKET-12470-6847,App,False,2025-03-02 20:45:26
12471,4189,97649,TICKET-12471-8763,WhatsApp,False,2025-02-18 00:16:29
12472,4189,97537,TICKET-12472-4127,App,True,2025-02-18 00:16:29
12473,4189,97595,TICKET-12473-3841,WhatsApp,True,2025-02-18 00:16:29
12474,4189,97556,TICKET-12474-3640,WhatsApp,True,2025-02-18 00:16:29
12475,4189,97543,TICKET-12475-1632,WhatsApp,False,
12476,4190,436178,TICKET-12476-9565,App,False,2025-03-28 18:59:21
12477,4190,436042,TICKET-12477-6590,App,False,2025-03-28 18:59:21
12478,4191,368262,TICKET-12478-3164,App,False,2025-02-16 07:47:13
12479,4192,646884,TICKET-12479-5960,WhatsApp,False,2025-02-26 23:01:48
12480,4193,840519,TICKET-12480-5176,WhatsApp,True,
12481,4193,840528,TICKET-12481-3420,App,True,2025-02-08 01:29:01
12482,4194,473349,TICKET-12482-2328,WhatsApp,True,2025-03-25 20:44:14
12483,4194,473432,TICKET-12483-4384,WhatsApp,True,
12484,4194,473443,TICKET-12484-1427,WhatsApp,True,2025-03-25 20:44:14
12485,4194,473377,TICKET-12485-7212,WhatsApp,True,2025-03-25 20:44:14
12486,4195,404738,TICKET-12486-1240,WhatsApp,True,2025-02-28 08:36:08
12487,4195,404502,TICKET-12487-3036,WhatsApp,False,
12488,4196,163091,TICKET-12488-7231,WhatsApp,True,
12489,4196,163031,TICKET-12489-7994,WhatsApp,True,
12490,4197,335085,TICKET-12490-8181,App,True,2025-02-22 02:19:34
12491,4197,335153,TICKET-12491-7084,WhatsApp,True,2025-02-22 02:19:34
12492,4198,795175,TICKET-12492-9725,App,True,2025-04-01 16:36:55
12493,4199,12251,TICKET-12493-6713,App,True,2025-02-20 08:17:51
12494,4199,12276,TICKET-12494-7616,App,False,2025-02-20 08:17:51
12495,4200,407116,TICKET-12495-3591,App,True,
12496,4200,407139,TICKET-12496-5519,WhatsApp,False,2025-03-26 06:22:54
12497,4200,407110,TICKET-12497-9453,WhatsApp,False,2025-03-26 06:22:54
12498,4200,407089,TICKET-12498-4258,WhatsApp,False,2025-03-26 06:22:54
12499,4201,306609,TICKET-12499-8676,App,True,2025-02-24 09:29:47
12500,4201,306644,TICKET-12500-3492,App,False,2025-02-24 09:29:47
12501,4202,116104,TICKET-12501-6061,App,False,2025-03-15 19:44:27
12502,4202,116128,TICKET-12502-2504,App,True,2025-03-15 19:44:27
12503,4202,116141,TICKET-12503-5275,WhatsApp,False,
12504,4202,116129,TICKET-12504-3172,WhatsApp,True,2025-03-15 19:44:27
12505,4203,166189,TICKET-12505-7138,WhatsApp,True,2025-03-29 03:40:15
12506,4204,161519,TICKET-12506-6708,App,True,
12507,4204,161432,TICKET-12507-5594,App,False,2025-02-25 14:34:54
12508,4204,161464,TICKET-12508-4514,App,False,
12509,4204,161455,TICKET-12509-9616,App,True,
12510,4205,844636,TICKET-12510-6937,App,False,
12511,4206,733754,TICKET-12511-5966,WhatsApp,False,2025-03-14 12:35:25
12512,4207,98722,TICKET-12512-8900,WhatsApp,False,2025-03-12 15:35:19
12513,4207,98831,TICKET-12513-4193,App,False,2025-03-12 15:35:19
12514,4207,98749,TICKET-12514-2337,App,True,2025-03-12 15:35:19
12515,4208,183310,TICKET-12515-5568,App,True,2025-03-26 23:42:15
12516,4209,496702,TICKET-12516-2642,App,True,2025-03-03 03:39:28
12517,4209,496591,TICKET-12517-3584,WhatsApp,True,2025-03-03 03:39:28
12518,4209,496727,TICKET-12518-8513,App,True,
12519,4209,496578,TICKET-12519-9232,App,False,2025-03-03 03:39:28
12520,4209,496540,TICKET-12520-3830,App,True,2025-03-03 03:39:28
12521,4210,96458,TICKET-12521-9963,App,True,2025-03-30 04:13:17
12522,4210,96512,TICKET-12522-5839,App,True,2025-03-30 04:13:17
12523,4210,96550,TICKET-12523-3461,WhatsApp,False,2025-03-30 04:13:17
12524,4210,96488,TICKET-12524-9820,WhatsApp,False,2025-03-30 04:13:17
12525,4210,96554,TICKET-12525-7601,App,False,2025-03-30 04:13:17
12526,4211,204235,TICKET-12526-1102,WhatsApp,False,2025-03-08 04:06:32
12527,4211,204381,TICKET-12527-6035,App,True,2025-03-08 04:06:32
12528,4212,777778,TICKET-12528-9439,App,False,2025-02-13 15:56:12
12529,4212,777876,TICKET-12529-3356,WhatsApp,False,
12530,4212,777946,TICKET-12530-9173,WhatsApp,False,
12531,4212,777982,TICKET-12531-1362,App,False,
12532,4212,777966,TICKET-12532-4902,WhatsApp,False,2025-02-13 15:56:12
12533,4213,112925,TICKET-12533-5406,App,False,2025-03-09 01:44:21
12534,4214,405167,TICKET-12534-5316,WhatsApp,True,2025-02-16 17:59:32
12535,4214,405247,TICKET-12535-3768,WhatsApp,True,2025-02-16 17:59:32
12536,4214,405222,TICKET-12536-8961,App,True,2025-02-16 17:59:32
12537,4214,405045,TICKET-12537-3787,WhatsApp,False,2025-02-16 17:59:32
12538,4215,249971,TICKET-12538-1331,App,True,
12539,4215,249889,TICKET-12539-6321,WhatsApp,True,2025-02-24 08:15:25
12540,4216,664095,TICKET-12540-8533,WhatsApp,True,2025-02-05 08:05:14
12541,4216,664144,TICKET-12541-6981,App,True,2025-02-05 08:05:14
12542,4216,664141,TICKET-12542-9647,WhatsApp,True,
12543,4216,664200,TICKET-12543-8660,WhatsApp,True,2025-02-05 08:05:14
12544,4216,664118,TICKET-12544-1857,App,False,
12545,4217,175075,TICKET-12545-1458,WhatsApp,True,2025-02-06 07:40:40
12546,4217,175154,TICKET-12546-9761,WhatsApp,False,
12547,4218,153214,TICKET-12547-8412,WhatsApp,False,2025-03-10 10:04:45
12548,4218,153360,TICKET-12548-2882,WhatsApp,True,2025-03-10 10:04:45
12549,4218,153343,TICKET-12549-1713,WhatsApp,True,2025-03-10 10:04:45
12550,4218,153218,TICKET-12550-5866,WhatsApp,True,2025-03-10 10:04:45
12551,4218,153231,TICKET-12551-6242,WhatsApp,False,2025-03-10 10:04:45
12552,4219,730314,TICKET-12552-4108,App,False,2025-03-27 07:43:03
12553,4220,557027,TICKET-12553-7227,App,True,2025-03-27 05:10:15
12554,4221,358769,TICKET-12554-2135,WhatsApp,True,
12555,4222,243509,TICKET-12555-1324,WhatsApp,False,2025-03-26 18:11:22
12556,4222,243435,TICKET-12556-7730,WhatsApp,True,2025-03-26 18:11:22
12557,4222,243447,TICKET-12557-2688,App,False,2025-03-26 18:11:22
12558,4222,243423,TICKET-12558-2089,App,False,
12559,4222,243562,TICKET-12559-5643,App,True,
12560,4223,471916,TICKET-12560-2393,App,False,
12561,4223,471806,TICKET-12561-5951,WhatsApp,False,2025-02-08 13:11:16
12562,4223,471788,TICKET-12562-6210,App,False,
12563,4223,471823,TICKET-12563-2265,App,False,2025-02-08 13:11:16
12564,4224,766056,TICKET-12564-9212,App,True,2025-02-15 12:35:37
12565,4224,766029,TICKET-12565-6411,App,False,2025-02-15 12:35:37
12566,4224,766032,TICKET-12566-2348,App,True,
12567,4224,766015,TICKET-12567-4736,App,False,2025-02-15 12:35:37
12568,4224,766124,TICKET-12568-3255,App,True,
12569,4225,289026,TICKET-12569-2445,WhatsApp,False,2025-02-09 16:20:35
12570,4225,289115,TICKET-12570-9826,App,False,2025-02-09 16:20:35
12571,4225,289115,TICKET-12571-3345,WhatsApp,True,2025-02-09 16:20:35
12572,4225,289006,TICKET-12572-9555,WhatsApp,True,2025-02-09 16:20:35
12573,4226,746633,TICKET-12573-6086,App,True,2025-03-25 10:41:50
12574,4226,746580,TICKET-12574-5510,WhatsApp,True,2025-03-25 10:41:50
12575,4226,746573,TICKET-12575-5207,WhatsApp,False,
12576,4226,746718,TICKET-12576-5722,WhatsApp,True,
12577,4226,746629,TICKET-12577-9679,App,True,2025-03-25 10:41:50
12578,4227,588886,TICKET-12578-4848,WhatsApp,False,2025-02-25 05:29:43
12579,4227,588928,TICKET-12579-3745,WhatsApp,False,2025-02-25 05:29:43
12580,4227,588873,TICKET-12580-3524,WhatsApp,False,
12581,4227,588858,TICKET-12581-3535,App,False,2025-02-25 05:29:43
12582,4228,188652,TICKET-12582-1962,WhatsApp,True,2025-03-07 19:03:45
12583,4228,188618,TICKET-12583-3734,App,True,2025-03-07 19:03:45
12584,4228,188707,TICKET-12584-5305,WhatsApp,True,
12585,4229,687225,TICKET-12585-5013,WhatsApp,False,2025-03-02 20:23:41
12586,4229,687249,TICKET-12586-8447,App,False,2025-03-02 20:23:41
12587,4229,687206,TICKET-12587-6467,WhatsApp,False,2025-03-02 20:23:41
12588,4230,783025,TICKET-12588-6077,WhatsApp,True,2025-03-29 04:45:47
12589,4230,783061,TICKET-12589-9636,App,True,2025-03-29 04:45:47
12590,4230,783071,TICKET-12590-6464,WhatsApp,True,
12591,4230,783153,TICKET-12591-2818,App,True,
12592,4231,811697,TICKET-12592-9254,App,False,
12593,4231,811575,TICKET-12593-4357,App,False,2025-03-24 15:20:41
12594,4231,811750,TICKET-12594-9836,App,True,2025-03-24 15:20:41
12595,4231,811728,TICKET-12595-9567,App,True,2025-03-24 15:20:41
12596,4232,163102,TICKET-12596-8047,App,False,2025-03-06 19:58:03
12597,4232,163054,TICKET-12597-1399,App,True,2025-03-06 19:58:03
12598,4232,163094,TICKET-12598-2684,WhatsApp,False,
12599,4233,19986,TICKET-12599-1667,App,True,2025-02-17 18:12:13
12600,4233,20069,TICKET-12600-1634,App,True,2025-02-17 18:12:13
12601,4233,20082,TICKET-12601-2522,WhatsApp,False,2025-02-17 18:12:13
12602,4233,20069,TICKET-12602-3705,WhatsApp,False,2025-02-17 18:12:13
12603,4233,19955,TICKET-12603-8232,WhatsApp,False,2025-02-17 18:12:13
12604,4234,701184,TICKET-12604-3683,WhatsApp,False,
12605,4234,701001,TICKET-12605-1248,WhatsApp,False,2025-03-12 00:05:23
12606,4235,4459,TICKET-12606-8484,App,False,
12607,4235,4360,TICKET-12607-7015,WhatsApp,False,
12608,4235,4435,TICKET-12608-8185,WhatsApp,True,2025-04-02 22:09:59
12609,4235,4493,TICKET-12609-8745,WhatsApp,True,2025-04-02 22:09:59
12610,4235,4466,TICKET-12610-1751,WhatsApp,False,2025-04-02 22:09:59
12611,4236,179968,TICKET-12611-9630,WhatsApp,True,2025-02-17 16:27:26
12612,4237,445456,TICKET-12612-5788,WhatsApp,False,
12613,4237,445439,TICKET-12613-5417,WhatsApp,False,
12614,4238,789800,TICKET-12614-4987,App,True,2025-04-02 01:20:26
12615,4238,789992,TICKET-12615-5935,App,False,2025-04-02 01:20:26
12616,4239,16318,TICKET-12616-9249,WhatsApp,True,2025-02-15 03:03:25
12617,4239,16275,TICKET-12617-2984,App,True,2025-02-15 03:03:25
12618,4239,16215,TICKET-12618-6647,App,False,2025-02-15 03:03:25
12619,4239,16309,TICKET-12619-4039,WhatsApp,True,2025-02-15 03:03:25
12620,4239,16207,TICKET-12620-3618,App,True,2025-02-15 03:03:25
12621,4240,305736,TICKET-12621-2540,WhatsApp,True,2025-02-09 21:08:23
12622,4240,305622,TICKET-12622-2456,App,False,
12623,4240,305609,TICKET-12623-9390,WhatsApp,True,
12624,4240,305612,TICKET-12624-3801,App,False,2025-02-09 21:08:23
12625,4241,33671,TICKET-12625-1745,App,True,2025-02-12 10:35:56
12626,4241,33728,TICKET-12626-4858,App,True,2025-02-12 10:35:56
12627,4241,33671,TICKET-12627-2903,App,False,2025-02-12 10:35:56
12628,4242,308660,TICKET-12628-2339,WhatsApp,True,2025-03-04 08:09:33
12629,4242,308740,TICKET-12629-5039,App,False,2025-03-04 08:09:33
12630,4242,308770,TICKET-12630-9631,App,True,2025-03-04 08:09:33
12631,4243,132630,TICKET-12631-8080,App,True,
12632,4243,132700,TICKET-12632-1748,WhatsApp,True,2025-02-25 13:46:11
12633,4243,132739,TICKET-12633-9033,WhatsApp,False,
12634,4243,132717,TICKET-12634-8895,App,True,2025-02-25 13:46:11
12635,4243,132701,TICKET-12635-1229,WhatsApp,False,2025-02-25 13:46:11
12636,4244,470608,TICKET-12636-2345,App,True,2025-02-09 08:50:27
12637,4244,470550,TICKET-12637-3669,App,True,
12638,4244,470698,TICKET-12638-5774,App,False,2025-02-09 08:50:27
12639,4245,307450,TICKET-12639-1856,WhatsApp,True,2025-02-12 07:01:00
12640,4245,307446,TICKET-12640-1686,WhatsApp,False,2025-02-12 07:01:00
12641,4246,460756,TICKET-12641-8736,WhatsApp,False,
12642,4246,460851,TICKET-12642-3479,App,False,
12643,4246,460901,TICKET-12643-1795,App,True,2025-03-27 05:44:53
12644,4246,460783,TICKET-12644-7255,WhatsApp,False,2025-03-27 05:44:53
12645,4246,460828,TICKET-12645-7342,App,False,2025-03-27 05:44:53
12646,4247,529363,TICKET-12646-3592,App,False,2025-02-24 08:44:31
12647,4247,529394,TICKET-12647-3192,App,True,2025-02-24 08:44:31
12648,4248,555168,TICKET-12648-6329,WhatsApp,False,2025-03-22 19:12:04
12649,4248,555065,TICKET-12649-4560,WhatsApp,False,2025-03-22 19:12:04
12650,4248,555232,TICKET-12650-1093,WhatsApp,False,2025-03-22 19:12:04
12651,4248,555029,TICKET-12651-6308,App,False,
12652,4248,555075,TICKET-12652-9608,App,True,2025-03-22 19:12:04
12653,4249,87032,TICKET-12653-6003,WhatsApp,False,2025-04-05 05:27:20
12654,4249,87148,TICKET-12654-3395,WhatsApp,False,2025-04-05 05:27:20
12655,4250,677143,TICKET-12655-8935,App,True,2025-02-19 00:33:43
12656,4250,677117,TICKET-12656-3638,WhatsApp,True,
12657,4251,465835,TICKET-12657-2474,App,True,2025-03-06 04:53:02
12658,4251,465972,TICKET-12658-5353,WhatsApp,False,
12659,4251,465979,TICKET-12659-8818,App,False,2025-03-06 04:53:02
12660,4252,531850,TICKET-12660-8683,WhatsApp,True,
12661,4253,600685,TICKET-12661-1170,App,True,2025-02-24 01:41:15
12662,4253,600534,TICKET-12662-1605,App,False,2025-02-24 01:41:15
12663,4254,714198,TICKET-12663-8658,WhatsApp,True,2025-03-25 02:00:21
12664,4255,200779,TICKET-12664-4160,WhatsApp,False,2025-02-18 00:10:31
12665,4255,200685,TICKET-12665-6184,WhatsApp,True,2025-02-18 00:10:31
12666,4255,200770,TICKET-12666-8722,WhatsApp,True,2025-02-18 00:10:31
12667,4255,200675,TICKET-12667-5006,WhatsApp,False,
12668,4255,200797,TICKET-12668-1348,WhatsApp,False,2025-02-18 00:10:31
12669,4256,368738,TICKET-12669-3637,App,True,
12670,4256,368536,TICKET-12670-8410,WhatsApp,False,2025-02-20 17:44:54
12671,4256,368502,TICKET-12671-5735,App,False,2025-02-20 17:44:54
12672,4256,368538,TICKET-12672-4413,WhatsApp,False,
12673,4257,839487,TICKET-12673-2171,App,False,2025-03-13 17:04:08
12674,4257,839355,TICKET-12674-4120,WhatsApp,False,2025-03-13 17:04:08
12675,4257,839256,TICKET-12675-9773,App,True,2025-03-13 17:04:08
12676,4257,839392,TICKET-12676-6054,WhatsApp,True,2025-03-13 17:04:08
12677,4258,213432,TICKET-12677-7653,WhatsApp,True,2025-02-24 21:38:40
12678,4258,213418,TICKET-12678-4307,App,True,
12679,4258,213541,TICKET-12679-5308,App,True,2025-02-24 21:38:40
12680,4259,160339,TICKET-12680-2882,App,True,
12681,4259,160363,TICKET-12681-1653,App,False,2025-03-22 09:44:11
12682,4260,574541,TICKET-12682-4573,App,False,2025-03-25 13:39:10
12683,4260,574641,TICKET-12683-2714,App,True,2025-03-25 13:39:10
12684,4261,503531,TICKET-12684-5028,WhatsApp,True,2025-03-06 21:24:57
12685,4261,503731,TICKET-12685-4761,WhatsApp,True,2025-03-06 21:24:57
12686,4262,285217,TICKET-12686-9559,App,True,
12687,4262,285328,TICKET-12687-5116,App,False,2025-02-19 14:54:32
12688,4263,193699,TICKET-12688-6662,App,False,
12689,4264,292443,TICKET-12689-6627,WhatsApp,True,
12690,4265,543777,TICKET-12690-5474,WhatsApp,True,
12691,4265,543947,TICKET-12691-4247,App,False,2025-03-24 14:30:38
12692,4266,533806,TICKET-12692-3833,WhatsApp,True,
12693,4266,533971,TICKET-12693-8519,App,True,
12694,4266,533928,TICKET-12694-9639,WhatsApp,True,
12695,4266,533877,TICKET-12695-4176,WhatsApp,True,2025-03-06 14:59:28
12696,4267,642612,TICKET-12696-5687,WhatsApp,True,
12697,4267,642660,TICKET-12697-4870,App,True,2025-03-11 18:58:35
12698,4268,517234,TICKET-12698-4349,App,True,
12699,4268,517239,TICKET-12699-6148,App,True,2025-03-18 15:33:00
12700,4268,517244,TICKET-12700-4336,App,True,2025-03-18 15:33:00
12701,4268,517214,TICKET-12701-6854,WhatsApp,True,2025-03-18 15:33:00
12702,4269,211558,TICKET-12702-6154,WhatsApp,True,
12703,4269,211497,TICKET-12703-6734,App,False,2025-02-11 14:02:38
12704,4269,211451,TICKET-12704-5091,App,True,
12705,4269,211463,TICKET-12705-8206,WhatsApp,False,2025-02-11 14:02:38
12706,4269,211498,TICKET-12706-9410,WhatsApp,True,2025-02-11 14:02:38
12707,4270,218696,TICKET-12707-4484,WhatsApp,True,2025-04-02 16:38:55
12708,4270,218619,TICKET-12708-3824,App,True,2025-04-02 16:38:55
12709,4270,218747,TICKET-12709-7860,WhatsApp,False,2025-04-02 16:38:55
12710,4270,218687,TICKET-12710-1030,WhatsApp,True,2025-04-02 16:38:55
12711,4271,694938,TICKET-12711-5130,App,True,2025-03-20 13:00:39
12712,4271,694810,TICKET-12712-3641,WhatsApp,False,2025-03-20 13:00:39
12713,4271,694810,TICKET-12713-2315,App,False,2025-03-20 13:00:39
12714,4271,694943,TICKET-12714-3574,App,False,2025-03-20 13:00:39
12715,4272,640905,TICKET-12715-4515,WhatsApp,True,2025-02-19 09:13:00
12716,4272,640887,TICKET-12716-9904,App,False,2025-02-19 09:13:00
12717,4272,640960,TICKET-12717-6435,App,True,
12718,4272,640823,TICKET-12718-9060,App,False,
12719,4273,74135,TICKET-12719-7214,App,True,
12720,4273,74104,TICKET-12720-8527,WhatsApp,True,
12721,4273,74218,TICKET-12721-7746,WhatsApp,True,2025-03-21 21:38:53
12722,4273,74142,TICKET-12722-3389,App,True,2025-03-21 21:38:53
12723,4273,74218,TICKET-12723-7945,App,False,2025-03-21 21:38:53
12724,4274,368473,TICKET-12724-2904,App,True,
12725,4274,368288,TICKET-12725-2222,App,True,2025-02-16 07:47:13
12726,4274,368499,TICKET-12726-7582,WhatsApp,False,
12727,4274,368464,TICKET-12727-9136,App,True,2025-02-16 07:47:13
12728,4274,368497,TICKET-12728-8210,WhatsApp,True,2025-02-16 07:47:13
12729,4275,760728,TICKET-12729-2376,WhatsApp,False,2025-03-31 11:25:13
12730,4275,760603,TICKET-12730-8828,App,True,
12731,4276,814218,TICKET-12731-3290,WhatsApp,False,
12732,4276,814086,TICKET-12732-8184,WhatsApp,False,2025-03-21 18:18:35
12733,4276,814239,TICKET-12733-2518,WhatsApp,False,2025-03-21 18:18:35
12734,4277,247824,TICKET-12734-8118,WhatsApp,False,2025-02-19 22:00:46
12735,4278,271434,TICKET-12735-1497,WhatsApp,True,2025-02-14 03:28:15
12736,4278,271415,TICKET-12736-1179,WhatsApp,True,
12737,4279,835361,TICKET-12737-5711,WhatsApp,True,2025-03-02 21:25:42
12738,4279,835266,TICKET-12738-8466,WhatsApp,True,
12739,4279,835490,TICKET-12739-8603,WhatsApp,True,2025-03-02 21:25:42
12740,4279,835368,TICKET-12740-7694,App,False,2025-03-02 21:25:42
12741,4280,80361,TICKET-12741-6398,App,True,
12742,4280,80399,TICKET-12742-4892,App,True,2025-04-03 23:22:23
12743,4280,80285,TICKET-12743-1535,WhatsApp,True,
12744,4280,80258,TICKET-12744-3262,WhatsApp,False,2025-04-03 23:22:23
12745,4281,243526,TICKET-12745-6613,App,False,2025-03-26 18:11:22
12746,4281,243553,TICKET-12746-2163,App,True,
12747,4281,243472,TICKET-12747-7490,WhatsApp,False,2025-03-26 18:11:22
12748,4281,243481,TICKET-12748-5856,App,True,
12749,4281,243457,TICKET-12749-4050,App,False,2025-03-26 18:11:22
12750,4282,846034,TICKET-12750-1490,WhatsApp,True,2025-03-09 06:33:26
12751,4282,846074,TICKET-12751-6387,WhatsApp,True,
12752,4282,846208,TICKET-12752-9215,WhatsApp,False,2025-03-09 06:33:26
12753,4283,151043,TICKET-12753-1539,App,False,2025-02-28 01:16:29
12754,4283,151028,TICKET-12754-5745,App,False,2025-02-28 01:16:29
12755,4283,151004,TICKET-12755-2055,App,False,2025-02-28 01:16:29
12756,4283,151066,TICKET-12756-9078,App,True,
12757,4283,151196,TICKET-12757-3361,App,False,2025-02-28 01:16:29
12758,4284,618873,TICKET-12758-1413,App,False,2025-02-26 01:00:20
12759,4285,719051,TICKET-12759-4916,WhatsApp,False,
12760,4285,719142,TICKET-12760-6078,App,False,2025-03-23 05:37:38
12761,4285,719058,TICKET-12761-4763,App,False,2025-03-23 05:37:38
12762,4286,34658,TICKET-12762-9708,WhatsApp,True,2025-04-03 14:55:45
12763,4286,34734,TICKET-12763-3530,App,False,
12764,4286,34716,TICKET-12764-5624,WhatsApp,False,
12765,4287,371899,TICKET-12765-7971,WhatsApp,False,
12766,4287,371950,TICKET-12766-1626,WhatsApp,True,2025-04-02 07:59:52
12767,4288,309564,TICKET-12767-8916,App,False,2025-03-14 16:46:06
12768,4288,309441,TICKET-12768-4812,WhatsApp,False,2025-03-14 16:46:06
12769,4288,309514,TICKET-12769-5194,WhatsApp,False,2025-03-14 16:46:06
12770,4289,627475,TICKET-12770-3787,App,True,2025-03-16 11:23:15
12771,4289,627313,TICKET-12771-8561,WhatsApp,True,2025-03-16 11:23:15
12772,4290,218995,TICKET-12772-2266,App,True,2025-02-10 19:16:42
12773,4290,218838,TICKET-12773-1883,App,True,2025-02-10 19:16:42
12774,4291,484894,TICKET-12774-2960,App,True,2025-02-17 22:13:47
12775,4292,432924,TICKET-12775-7543,WhatsApp,True,2025-02-11 08:48:11
12776,4292,432944,TICKET-12776-8008,App,False,2025-02-11 08:48:11
